doc_id	paragraph_id	it-po
2691	9	Próba zachodniej propagandy obwiniania Rosji za kryzys żywnościowy, który jest bezpośrednią konsekwencją zachodnich sankcji i niegodziwości europejskich rządów, ustawionych w kolejce jak owce posłuszne dyrektywom Waszyngtonu, jest żałosna. Decyzje te podejmuje klasa polityczna, której to nie obchodziło i nie była w stanie przewidzieć wpływu tych środków na własne społeczeństwa.
2691	11	Konsekwencje kryzysu i głodu mnożą się jak pożar nawet w najbardziej niestabilnych krajach, od Bliskiego Wschodu po Afrykę. Spodziewane są bunty społeczne i powszechna niepewność wraz z gwałtownym wzrostem imigracji mas Arabów i Afrykanów napędzanych głodem w kierunku europejskich wybrzeży.
2691	13	Cała dezinformacja i fałszywe wiadomości o wojnie i zachodniej propagandzie nie mogą ukryć rzeczywistości, która wyłania się z upływem tygodni.
2691	15	Ci sami europejscy propagatorzy teraz nieśmiało zaczynają przyznawać, że rząd w Kijowie, aby zakończyć wojnę, powinien pójść na ustępstwa terytorialne, jak niedawno zadeklarował sam Stoltenberg (sekretarz NATO). Znalezienie porozumienia z Rosją staje się koniecznością, której nie można odkładać.
2691	17	Konieczne staje się również uznanie przez władze Kijowa nieuchronności cesji terytorialnych Donbasu i Krymu, które już nigdy nie mogą powrócić pod rządy Kijowa, niezależnie od tego, czy Zełenski i jego kumple się na to zgodzą, czy nie.
2691	19	Prawdopodobnym scenariuszem byłoby przekształcenie przez Rosję Ukrainy w „zamrożony konflikt”, gdy obecna faza wojny dotrze do granic administracyjnych Donbasu i wchłonie Chersoniu.
2691	21	W każdym razie, jeśli negocjacje się rozpoczną, to między Waszyngtonem a Moskwą, a ukraińskie kierownictwo będzie musiało je przyjąć lub odrzucić, nie mając żadnej siły przetargowej w wojnie zastępczej prowadzonej przez NATO przeciwko Rosji za pośrednictwem Ukraińców.
2691	23	Sama Ukraina jest krajem zbankrutowanym i nadmiernie zadłużonym, który jest na najlepszej drodze do utraty państwowości i rozpadu na Polskę i inne kraje. Polityka całkowitego zniewolenia interesów anglo-amerykańskich, prowadzona przez Zełenskiego, przyniosła katastrofalne skutki dla Ukrainy i jej mieszkańców, którzy ponieśli ogromne straty ludzkie.
2691	25	„Marionetka” USA w Kijowie będzie musiała za to odpowiedzieć, a jego sztuki, napiętnowane Hollyood, nie wystarczą, by uratować mu skórę.
2691	27	Dla Stanów Zjednoczonych jest to nowa katastrofa polityki zagranicznej dyktowanej przez podżegaczy wojennych w Waszyngtonie. Mieli nadzieję, że osłabią i zdezintegrują Rosję, ale po raz kolejny spaliła ich reakcja i kontratak Putina jego „operacją specjalną”.
2692	3	Wojna rosyjsko-ukraińska nadal zbiera ofiary i niszczy. W ciągu ostatnich kilku godzin podczas walk ucierpiał także Czarnobyl, o czym poinformował NBC doradca MSW Kijowa: „W starciach zniszczono składowisko odpadów jądrowych”. Prezydent Ukrainy Wołodymyr Zełenski nazwał rosyjski atak na elektrownię w Czarnobylu „wypowiedzeniem wojny całej Europie”.
2692	5	Według doniesień lokalnych mediów, wojska rosyjskie wdarły się na terytorium Ukrainy przez Białoruś, wkraczając tym samym do strefy czarnobylskiej: „Jeśli rosyjskie ostrzały artyleryjskie zniszczą składowisko odpadów radioaktywnych, radioaktywny pył może pokryć terytorium Ukrainy, Białorusi i Unii Europejskiej”.
2692	7	Jakie byłyby zagrożenia? Ewentualny wypadek w elektrowni jądrowej, czytamy na SkyTg24, może mieć straszne konsekwencje. Alarm podnieśli amerykańscy i rosyjscy lekarze z Międzynarodowego Stowarzyszenia Lekarzy Zapobiegania Wojnie Jądrowej (Ippnw) w dokumencie opublikowanym w Internecie: „Katastrofa humanitarna z powodu ryzyka walki w pobliżu elektrowni atomowych” na Ukrainie i „eskalacji w kierunku wojny nuklearnej”.
2692	9	Według Lindy Pentz Gunter, założycielki Beyond Nuclear: „Nie ma znaczenia geneza, przyczyna ani kto co rozpoczął, w rzeczywistości na Ukrainie działa 15 reaktorów jądrowych. Niezależnie od tego, czy reaktory znajdują się w środku konfliktu lub wojna, nie można ich po prostu porzucić. Wymaga to od nas pilnego uniknięcia takiej możliwości”. Zdaniem ekspertów wojna może doprowadzić do katastrofy podobnej lub gorszej niż stopienie reaktora w Czarnobylu w 1986 roku. Olga Mironowa, moskiewski kardiolog i prezes rosyjskiego IPPNW, apeluje do wszystkich stron konfliktu, by „cofnęły się przed otchłań” i „nie ustawać w wysiłkach dyplomatycznych na rzecz zmniejszenia napięć i wynegocjowania pokojowego rozwiązania”.
2693	1	Kreml wyjaśnia strategię rosyjskich sił na Ukrainie
2693	3	Prezydent Rosji Władimir Putin na początku ataku wojskowego na Ukrainę nakazał siłom zbrojnym powstrzymanie się od natychmiastowego ataku na miasta kraju, w tym Kijów, w celu zapobieżenia ciężkim stratom wśród ludności cywilnej, powiedział rzecznik Kremla Dmitrij Pieskow.
2693	5	W rozmowie z dziennikarzami Pieskow powiedział, że planowanie „operacji wojskowej” na Ukrainie obejmowało rozważenie strategii „zbrojnych formacji nacjonalistycznych”, które rozmieściłyby broń na gęsto zaludnionych obszarach mieszkalnych.
2693	7	Najwyraźniej obalił zarzuty władz ukraińskich o masowe bombardowania miast, zauważając, że rosyjskie wojsko „pracuje z nowoczesną bronią o wysokiej precyzji, celując tylko w obiekty wojskowe i infrastrukturę informatyczną”.
2693	9	„Na początku operacji prezydent Rosji rzeczywiście poinstruował Ministerstwo Obrony, aby powstrzymało się od natychmiastowego ataku na duże osady, w tym na Kijów, ponieważ uzbrojone formacje nacjonalistyczne wyposażają punkty ostrzału, rozmieszczając ciężki sprzęt wojskowy właśnie na obszarach mieszkalnych; a walki na gęsto zaludnionych obszarach nieuchronnie doprowadziłyby do ciężkich ofiar wśród ludności cywilnej” – wyjaśnił Pieskow.
2693	11	Rzecznik prasowy Putina ujawnił, że rosyjskie Ministerstwo Obrony „nie wyklucza” możliwości objęcia „pełną kontrolą” tych dużych osad, które są obecnie niemal otoczone, w celu zapewnienia maksymalnego bezpieczeństwa ludności cywilnej.
2693	13	Odrzucił doniesienia zachodnich mediów, którym zaprzeczył też Pekin, jakoby Moskwa zwróciła się do Chin o pomoc wojskową, przypominając, że Rosja „ma potencjał do przeprowadzenia operacji na Ukrainie”, że operacja przebiega „zgodnie z planem” i zostanie zakończona. „na czas i w całości”.
2693	15	"Kiedy dokładnie operacja ma się zakończyć, Pieskow nie powiedział, tłumacząc, że takie informacje ""nie są ujawniane""."
2694	3	"Rosja Putina przygotowuje na Ukrainie „największą wojnę w Europie od 1945 roku”. Tak brytyjski premier Boris Johnson przemawia do BBC, proponując rychły atak Rosji na Ukrainę. ""Wszystko wskazuje na to, że plan w pewnym sensie już się rozpoczął"" - powiedział premier. Nasilają się pogłoski o ofensywie na Kijów. „Ludzie muszą zrozumieć ogromne koszty ludzkiego życia” — dodaje Johnson. Czy atak jest bliski? „Obawiam się, że rzeczywistość faktów na to wskazuje. Wszystko wskazuje na to, że plan w pewnym sensie już się rozpoczął."
2694	4	„Putin zaatakuje Ukrainę, by odbudować Związek Radziecki”
2694	6	"Podobnego zdania jest brytyjska minister spraw zagranicznych Liz Truss. Prezydent Rosji Władimir ""Putin nie poprzestanie na Ukrainie"" - mówi minister w rozmowie z ""Mail on Sunday"", w której twierdzi, że rosyjski prezydent próbuje odbudować Związek Radziecki. „To najniebezpieczniejszy moment dla bezpieczeństwa Europy od lat 40. XX wieku. Musimy przygotować się na najgorszy scenariusz. Rosja pokazała, że ​​nie traktuje poważnie dyplomacji” – powiedział Truss."
2694	8	Kontynuował, że Zachód musi powstrzymać Moskwę, bo inaczej Putin spróbuje „cofnąć zegar do połowy lat 90. lub nawet wcześniej”. Truss wspomniał o możliwości aneksji przez Rosję państw bałtyckich, takich jak Estonia i Łotwa, oraz Bałkanów Zachodnich, w tym Serbii i Albanii.
2694	9	Wiceprezydent USA Kamala Harris: „Przygotowujemy bezprecedensowe sankcje przeciwko Rosji”
2694	11	Sankcje, które Stany Zjednoczone przygotowują przeciwko Rosji w przypadku inwazji na Ukrainę, „są jednymi z największych, jeśli nie największymi, jakie kiedykolwiek nałożyliśmy”. Wiceprezydent USA Kamala Harris powiedziała to podczas przemówienia na Konferencji Bezpieczeństwa w Monachium w Niemczech.
2695	1	Kto zagraża pokojowi na Ukrainie?
2695	3	Propaganda zimnej wojny nie jest zniuansowana. Od miesięcy wszyscy rzecznicy na Zachodzie jednogłośnie trąbią, że Rosja najedzie na Ukrainę, że wojna jest nieuchronna i że musimy się do niej przygotować. Stare hasło!
2695	5	W czasie konfrontacji Wschód-Zachód na Zachodzie twierdzono, że sowieckie zagrożenie wisi nad demokracjami jak miecz Damoklesa. Argumentowano nawet, że arsenał wojskowy ZSRR jest wyraźnie lepszy od arsenału Stanów Zjednoczonych i że istnieje ryzyko wykorzystania tej przewagi do inwazji i podporządkowania sobie Europy.
2695	7	Ale to wszystko było nie tak. To zagrożenie systemowe było fikcją. Sowiecki arsenał zawsze był gorszy od arsenału jego przeciwników, a przywódcy ZSRR nigdy nie rozważali inwazji na Europę Zachodnią. Rzeczywiście, wyścig zbrojeń był świadomie podtrzymywany przez Waszyngton dzień po zwycięstwie aliantów nad Niemcami i Japonią.
2695	9	Cynicznie obóz zachodni miał dwa dobre powody, by sprowokować tę konkurencję: wojna zniszczyła ZSRR, powodując 27 milionów ofiar śmiertelnych i niszcząc 30% jego potencjału gospodarczego, oraz fantastycznie wzbogaciła Stany Zjednoczone, które zapewniły 50% światowego przemysłu produkcja w 1945 r.
2695	11	Wzmocniona przez wojnę ta bezprecedensowa dominacja ekonomiczna sprzyja agresywnej polityce zagranicznej, obłudnie ubranej w ideologiczne pułapki obrony „wolnego świata” przed „sowieckim totalitaryzmem”. Ta imperialistyczna polityka, zgodnie z doktryną wykutą przez George'a Kennana w 1947 r., miała jasny cel: stopniowe wyniszczanie ZSRR - wystawione na ciężką próbę przez inwazję Hitlera - w rywalizacji militarnej, w której system sowiecki trwoniłby środki będące do jego dyspozycji poświęcić na jego rozwój.
2695	13	Widać, że ta polityka się opłaciła.
2695	15	Przejęty przez zachodni kapitalizm, który po drugiej wojnie światowej korzystał ze znacznie korzystniejszych warunków, Związek Radziecki ostatecznie wycofał się ze sceny w 1991 roku po wyczerpującej rywalizacji. Jednak wydaje się, że nic się nie zmieniło, a zimna wojna nadal trwa: trzydzieści lat po upadku ZSRR wrogość Zachodu nie słabnie.
2695	17	Moskwie nadal przypisuje się wojownicze zamiary, mimo że pokazy siły NATO na granicach Rosji wystarczająco ilustrują realia zachodniego zagrożenia.
2695	19	„Od Stalina do Putina”. Co może być bardziej niedorzecznego niż ta historia, w której przebija czyste sumienie Zachodu, przypisując wszystkie winy Rosji, obciążając złe mocarstwo, którego odporność stanowiłaby nieodparte zagrożenie dla rzekomo cywilizowanego świata? Ten nawiedzony dyskurs nadal określa dzisiejszą Rosję jako pewnego rodzaju systemowego wroga, ponieważ radzieckie imperium zła zostało po prostu przemalowane na rosyjskie kolory ze względu na sprawę.
2695	21	W oczach zachodnich elit rządzących trzeba wierzyć, że Moskwa pozostaje Moskwą, a zagrożenie ze wschodu jest stałym elementem eurazjatyckiej geopolityki.
2695	23	Dla tych, którzy mają obsesję na punkcie moskiewskiego ogra, Rosja się myli. Nie zadowalając się grożeniem Ukrainie gromadzeniem jej pojazdów opancerzonych na jej granicach, chce także zainstalować prorosyjskie mocarstwo w Kijowie.
2695	25	Wyjątkowe oskarżycielskie odwrócenie, które przypisuje Moskwie politykę Zachodu w kraju, który zwasalizował subsydiami w nadziei na przekształcenie go w przyszłą perłę NATO. Podsycając tam zamach stanu z lutego 2014 r., zrobili wszystko, by oddzielić ją od sąsiada i dalej izolować Rosję w następstwie tych „kolorowych rewolucji”, sprytnie zaaranżowanych w Europie Wschodniej i na Kaukazie.
2695	27	Od tego dnia Ukraina pogrążona jest w poważnym kryzysie wewnętrznym, a Moskwa nie ma z tym absolutnie nic wspólnego. Ponieważ pucz na Majdanie doprowadził do władzy ultranacjonalistyczną klikę, której polityka upokarzała rosyjskojęzyczną ludność wschodnich regionów.
2695	29	Ta celowa prowokacja władz uzurpacyjnych w Kijowie, wspieranych przez grupy neonazistowskie, skłoniła patriotów Donbasu i Krymu do stawienia oporu i secesji. Ale nigdy nie było moskiewskiej inwazji. Żadne rosyjskie czołgi nie stąpają po terytorium Ukrainy, a Moskwa zawsze zalecała, aby rozwiązać kryzys wewnętrzny, wynegocjowane rozwiązanie federalne, które oszczędza interesy różnych części narodu ukraińskiego.
2695	31	Zaskakujące jest to, że NATO piętnuje Rosję za jej politykę wobec tego kraju, podczas gdy jedyną armią zabijającą Ukraińców jest Kijów, która codziennie bombarduje ludność cywilną separatystycznych republik Doniecka i Ługańska.
2695	33	To nieodpowiedzialna agresywność tej armii, infiltrowanej przez ultranacjonalistów i trzymanej na dystans przez mocarstwa zachodnie, utrzymuje klimat konfrontacji w regionie. To antyrosyjska histeria mocarstw zachodnich podsyca płomienie w regionie, a nie wyimaginowane zagrożenie dla Ukrainy, które atlantystyczni dziennikarze przypisują Rosji.
2695	35	W obecnym kryzysie jasne jest, że to Zachód zagraża pokojowi, skandalicznie rzucając wyzwanie Rosji na swoich granicach, a nie odwrotnie.
2695	37	Jak wiemy, Moskwa nie organizuje manewrów wojskowych z Meksykiem czy Kanadą, a jej flota wojenna prawie nie wypływa z Manhattanu.
2695	39	Z drugiej strony Waszyngton nadal otacza Rosję, systematycznie rozszerzając granice NATO aż do jej granic. Polityka ta narusza jednak zobowiązanie złożone Michaiłowi Gorbaczowowi, który zgodził się na zjednoczenie Niemiec w zamian za obietnicę nierozszerzania Sojuszu Atlantyckiego w kierunku Europy Wschodniej.
2695	41	Ta ofensywa geopolityczna jest tym groźniejsza, że ​​towarzyszy jej instalacja na terytorium nowych państw członkowskich amerykańskiej tarczy antyrakietowej. System ten, nie do pomyślenia w czasach ZSRR, stwarzał groźbę pierwszego uderzenia na Moskwę i sprawiał, że wszelkie porozumienia o rozbrojeniu nuklearnym stały się przestarzałe.
2695	43	Wreszcie, nie sposób zapomnieć o tle tego pokazu siły obozu zachodniego udanego jako odpowiedź na ambicje rosyjskiego ogra: kolosalny budżet wojskowy USA stanowi prawie połowę światowych wydatków wojskowych, przekraczając 740 miliardów dolarów w 2021 roku .
2695	45	Stale rosnąca, odpowiada dziewięciokrotności Rosji, odsetek ten wzrasta do szesnastu razy dla wszystkich państw członkowskich NATO. Pomijając naiwne fałszerstwa, kto może potwierdzić historię zbliżającej się inwazji wojsk rosyjskich na Ukrainę?
