doc_id	paragraph_id	en-po
783702663	61	Wuerl, mówi Faggioli, „stoi w obliczu złożonej sytuacji: z jednej strony Wuerl nie bał się starcia z trybunałem w sprawie Sygnatury Apostolskiej w Watykanie, który chciał ponownie przyjąć księdza z diecezji Pittsburgh do posługi… współpracowali przy tuszowaniu niektórych spraw… To bardzo trudne stanowisko także dlatego, że Wuerl stał się symbolem… poza konkretnymi oskarżeniami pod jego adresem, przed którymi nie mógł się publicznie obronić”.
783702663	62	Innymi słowy, ponieważ jego sytuacja jest „złożona”, Wuerl, w przeciwieństwie do McCarricka, powinien pozostać kardynałem i arcybiskupem Waszyngtonu, utrzymując w ten sposób kluczową obronę przed zagrożeniem „neo-tradycjonalistycznym”. Jednak, jak dokumentuje raport wielkiej ławy przysięgłych z Pensylwanii, Wuerl pomagał McCarrickowi w tuszowaniu jego zbrodni, a teraz bezczelnie kłamie na ten temat. Również tutaj świadectwo Viganò rzuca światło na ciemności:
783702663	63	…. Sam kilkakrotnie poruszałem temat [McCarricka] z kardynałem Wuerlem iz pewnością nie musiałem wchodzić w szczegóły, ponieważ od razu było dla mnie jasne, że był tego w pełni świadomy. Pamiętam też w szczególności, że musiałem zwrócić na to jego uwagę, bo zorientowałem się, że w publikacji archidiecezjalnej, na tylnej okładce w kolorze, było ogłoszenie zapraszające młodych mężczyzn, którzy myśleli, że mają powołanie do kapłaństwa, aby spotkanie z kardynałem McCarrickiem. Natychmiast zatelefonowałem do kardynała Wuerla, który wyraził swoje zdziwienie, mówiąc mi, że nic nie wie o tym ogłoszeniu i że je odwoła. Jeśli, jak dalej twierdzi, nie wiedział nic o nadużyciach popełnionych przez McCarricka i środkach podjętych przez papieża Benedykta, jak można wytłumaczyć jego odpowiedź? Jego ostatnie wypowiedzi, że nic o tym nie wiedział, choć początkowo chytrze odnosił się do odszkodowania dla obu ofiar, są absolutnie śmieszne. Kardynał kłamie bezwstydnie i zmusza swojego kanclerza, prałata Antonicellego, by również skłamał. Kardynał Wuerl wyraźnie skłamał również przy innej okazji. Po moralnie niedopuszczalnym zdarzeniu autoryzowanym przez władze akademickie Georgetown University, zwróciłem na to uwagę jego rektora, dr Johna DeGioia, wysyłając mu dwa kolejne listy. Przed przekazaniem ich adresatowi, aby należycie załatwić sprawę, osobiście przekazałem ich kopię Kardynałowi wraz z napisanym przeze mnie listem towarzyszącym. Kardynał powiedział mi, że nic o tym nie wiedział. Jednak nie potwierdził odbioru moich dwóch listów, wbrew temu, co miał w zwyczaju. Później dowiedziałem się, że wydarzenie w Georgetown miało miejsce przez siedem lat. Ale kardynał nic o tym nie wiedział! Kardynał Wuerl, doskonale świadomy ciągłych nadużyć popełnianych przez kardynała McCarricka i sankcji nałożonych na niego przez papieża Benedykta, przekraczając papieskie polecenie, pozwolił mu również zamieszkać w seminarium w Waszyngtonie. Czyniąc to, naraził innych seminarzystów na niebezpieczeństwo. [podkreślenia w oryginale]
783702663	64	To, co naprawdę niepokoi Faggioliego i tych, którzy myślą podobnie jak on, to nie Wuerl i jego „złożona sytuacja”, która wcale nie jest skomplikowana. Raczej to, co uważa z niepokojem za „niezbędny element” kontekstu, w którym działa Wuerl, to fakt, że „skandale są również okazją dla neotradycjonalistycznego katolicyzmu młodszych pokoleń amerykańskich katolików do atakowania amerykańskich biskupów i kardynałów bliskich papieżowi”. Franciszek...”. Lepszy tysiąc siedemdziesięcioletnich Wuerlów w ich wystawnych chlewniach korupcji, finansowanych przez wiernych, niż pojedynczy, młody neo-tradycjonalistyczny prałat!
783702663	65	Ale kim właściwie jest neotradycjonalista? Po prostu: ortodoksyjny katolik, który ma dość zarażonego homoseksualizmem reżimu nowości narzuconego Kościołowi przez starców Soboru, Bergoglio jest jedynie ostatnim, najwyżej postawionym i jednym z ostatnich. Jak to ujął Faggioli: „W ciągu ostatnich piętnastu lat przez amerykański Kościół katolicki przeszła radykalizacja religijnego konserwatyzmu w sensie neotradycjonalizmu, zwłaszcza wśród młodszych pokoleń księży i ​​intelektualistów. Interpretują obecny kryzys nadużyć jako owoc błędów samego Soboru, a nie tylko posoborowego…”
783702663	66	Tak jak obawia się Faggioli, wielu przedstawicieli wschodzącego pokolenia katolickich duchownych i świeckich uznaje to, co oczywiste: że teksty soborowe, przy całym swoim rozwlekłym powtarzaniu tradycyjnego nauczania, otworzyły drogę do kościelnej katastrofy. Bo w tych tekstach – przede wszystkim Gaudium et spes, Dignitatis Humanae, Unitatis redintegratio, Nostra aetate i Sacrosanctum Concilium – Sobór ustnie padł na twarz „nowoczesnemu światu” i wyznawcom innych religii, autoryzując jednocześnie Bugniniego (sekretarza Liturgicznej Komisji Przygotowawczej który zaprojektował to, co miało stać się Sacrosanctum Concilium), aby rozpocząć burzenie świętej liturgii, która była fundamentem katolickiej ortodoksji i ortopraksji. Cytując Pawła VI, w głębi jego soborowego delirium na zakończenie Soboru:
783702663	67	Trzeba jednak zdać sobie sprawę, że ten sobór, który poddał się ludzkiemu osądowi, bardziej kładł nacisk na tę przyjemną stronę człowieka niż na jego nieprzyjemną. Jego postawa była bardzo i celowo optymistyczna. Fala sympatii i podziwu popłynęła z soboru nad współczesnym światem ludzkości…. Zamiast przygnębiających diagnoz, zachęcające środki zaradcze; zamiast złych prognoz, soborowe przesłanie skierowane do współczesnego świata. Wartości współczesnego świata były nie tylko szanowane, ale szanowane, jego wysiłki aprobowane, aspiracje oczyszczone i błogosławione. [podkreślenie dodane]
783702663	68	W ten sposób Paweł opisał soborowe „otwarcie na świat”, przez które świat szybko zaatakował Kościół, w tym dużą liczbę homoseksualistów, którzy nigdy nie powinni byli zostać przyjęci do seminarium.
783702663	69	Podsumowując, Faggioli jest przedstawicielem myślenia, które wymaga obrony homoseksualnego duchowieństwa choćby z tego powodu, że tradycjonalni katolicy nie mogą zająć ich miejsca: … i że kryzys nadużyć może zostać rozwiązany przez rodzaj katolickiego jakobinizmu, który powinien wyeliminować wszystkich biskupów i księży zaangażowanych w minimalnym stopniu w dialog z nowoczesną kulturą i zastąpić go młodym duchownym naznaczonym osobistą świętością, ale także fascynacją mitycznym środkiem Wieki i odrzucenie relacji Kościół-świat opartej na zasadzie rzeczywistości”.
783702663	70	Zamiast „młodego duchowieństwa naznaczonego osobistą świętością”, neokatolicka mentalność, której przykładem jest Faggioli, woli, aby homoseksualni księża i biskupi pozostali na miejscu, aby kontynuować „dialog ze współczesną kulturą”. Nie integralność Wiary ma znaczenie, ale jedynie utrwalenie posoborowego reżimu nowości. Każde porzucenie reżimu musi być postrzegane jako zdrada kościelna – „katolicki jakobinizm” – jeśli nie jako działalność przestępcza. Faggioli byłby prawdopodobnie bardziej skłonny do ścigania cywilnego lub karnego „katolickich jakobinów” za „mowę nienawiści” niż biskupów Novus Ordo za ich współudział w tuszowaniu homoseksualnych gwałtów.
783702663	71	„Homoseksualizm wśród duchownych istnieje i jest sprawą, którą należy się zająć” Faggioli przelotnie przyznaje pod koniec swojego artykułu, „ale kryzysu nadużyć nie można rozwiązać, czyniąc homoseksualistów w Kościele kozłem ofiarnym skandalu, który ma starożytne korzenie, na długo przed Soborem Watykańskim II”. I w jaki sposób Kościół „odnosi się” do masowej plagi homoseksualnych księży i ​​prałatów, nie pozbawiając ich władzy i upewniając się, że nie będą mogli promować homoseksualnych następców z pokolenia na pokolenie? Faggioli nie ma odpowiedzi, ponieważ tak naprawdę argumentuje – ostatecznym przyczółkiem neokatolickiej obrony ich rozpadającego się reżimu – jest to, że homoseksualiści w hierarchii muszą pozostać przy władzy jako niezbędny mur przeciw „neo-tradycjonalistycznej” fali sztormowej.
783702663	72	Argumentacja Faggioli pokazuje, że w neokatolicyzmie nigdy nie chodziło o to, aby autentyczna wiara była bardziej atrakcyjna dla „nowoczesnego świata”, opartego właśnie na odrzuceniu autorytetu Kościoła. Wcale nie chodzi o Wiarę. Jest to raczej ruch ideologiczny oddany ratującej twarz obronie katastrofalnej porażki eklezjalnej innowacji, która zepsuła ludzki element Kościoła praktycznie w każdym dziale. Dla ludzi takich jak Faggioli, a nawet dla nienawidzącego tradycji papieża, którego ślepo bronią, jedyną rzeczą, której należy się obawiać, jest to, że coraz więcej wiernych uzna neokatolicką polemikę za to, czym jest – oszustwo – i zacznie domagać się zwrotu wszystkiego reżim nowości ukradł życie Kościoła. To jest dokładnie to, co robi obecnie coraz większa liczba katolików, co nawet świecka prasa uznała na mniej niż trzy miesiące przed rozpoczęciem tyranii Bergoglio.
783702663	73	Pod tym względem neokatolicy bronią w gruncie rzeczy samych siebie – to znaczy reputacji, jaką wszyscy stawiają na obronę tego, czego nie da się obronić przed tradycjonalistami, z których arogancko wyśmiewali się i marginalizowali przez dziesięciolecia, by zobaczyć, ku swemu przerażeniu, że tradycjonalizm jest coraz bardziej uzasadniony, gdy skandale Novus Ordo wznoszą się pod rządami tego lekkomyślnego papieża do niezrównoważonego, wręcz apokaliptycznego poziomu.
783702663	74	Powrót do integralnej Tradycji jest zagrożeniem, które Faggioli postrzega jako pochodzące szczególnie od młodych. Jak na ironię, jest on teraz zredukowany do obrony tego, co stare, zmęczone i zepsute, przed renowacją, prowadzoną głównie przez młodą awangardę, tego, co zawsze stare, ale zawsze nowe. Wydaje się, że dla niektórych żadna cena nie jest zbyt wielka – nawet dobro Kościoła – aby uniknąć osobistej hańby bycia widzianym po złej stronie historii.
783702663	75	Wniosek: połączenie fatimskie
783702663	76	Na długo przed przybyciem Bergoglio do Rzymu kolejni watykańscy sekretarze stanu, Angelo Sodano i Tarcisio Bertone, odegrali kluczową rolę w szerzeniu homoseksualnej korupcji establishmentu Novus Ordo. Jeśli chodzi o Bertone i Sodano, Viganò dostarcza dalszych ważnych zeznań:
783702663	77	Raport nuncjusza Sambi [w sprawie wykorzystywania seksualnego McCarricka], wraz ze wszystkimi załącznikami, został wysłany do kardynała Tarcisio Bertone, jako Sekretarza Stanu. Moje dwie wyżej wymienione notatki z dnia 6 grudnia 2006 r. i 25 maja 2008 r. prawdopodobnie zostały mu również przekazane przez Zastępcę. Jak już wspomniano, kardynał nie miał trudności z natarczywym przedstawianiem episkopatowi kandydatów, o których wiadomo, że są aktywnymi homoseksualistami — przytaczam tylko dobrze znany przypadek Vincenzo de Mauro, który został mianowany arcybiskupem-biskupem Vigevano, a później usunięty, ponieważ podważał jego seminarzystów — oraz w filtrowaniu i manipulowaniu informacjami, które przekazał papieżowi Benedyktowi… Kardynał Angelo Sodano był sekretarzem stanu do września 2006 r.: wszystkie informacje [dotyczące McCarricka] były mu przekazywane. W listopadzie 2000 r. Nunzio Montalvo przesłał mu swój raport, przekazując mu wspomniany list od ks. Bonifacego Ramseya, w którym potępił poważne nadużycia popełnione przez McCarricka. Wiadomo, że Sodano do końca starał się zatuszować aferę z ojcem Macielem. Usunął nawet nuncjusza w Mexico City, Justo Mullora, który odmówił bycia wspólnikiem w jego planie zakrycia Maciela, a na jego miejsce wyznaczył Sandriego, ówczesnego nuncjusza w Wenezueli, który był chętny do współpracy w tuszowaniu. Sodano posunął się nawet do tego, że wydał oświadczenie dla watykańskiego biura prasowego, w którym potwierdzono kłamstwo, to znaczy, że papież Benedykt zdecydował, że sprawę Maciela należy uznać za zamkniętą. Benedykt zareagował, mimo usilnej obrony Sodano, a Maciel został uznany za winnego i nieodwołalnie skazany.
783702663	78	To nie przypadek, że, jak szczegółowo opisałem w mojej książce o Trzeciej Tajemnicy Fatimskiej, Sodano i Bertone również przyjęli wiodącą rolę w stłumieniu integralnej Tajemnicy i zredukowaniu Orędzia Fatimskiego w ogóle do ogólnej recepty na osobistą pobożność, ogołoconą z jego proroczej i napominającej treści dotyczącej epokowego wykroczenia i korupcji wyższej hierarchii, do której należą. Jeśli chodzi o moją książkę, arcybiskup Pietro Sambi, poprzednik Viganò jako nuncjusz w Waszyngtonie, któremu Viganò przypisuje pilne zgłaszanie zbrodni McCarricka do Watykanu i przekazanie sankcji Benedykta dla McCarricka, poczynił bardzo odkrywcze komentarze podczas wywiadu z Robertem Moynihanem, opublikowanego pośmiertnie sześć lat temu w Watykanie:
783702663	79	Omawialiśmy Trzecią Tajemnicę Fatimską, zarzuty, że Watykan nie opublikował całego tekstu Trzeciej Tajemnicy objawionej siostrze Łucji oraz odpowiedź kardynała Tarcisio Bertone, watykańskiego sekretarza stanu, w książce, w której Bertone że nie ma już nic do ujawnienia. Sambi powiedział: „Przepraszam”. Wstał, wyszedł z pokoju i wrócił z książką. — Tutaj — powiedział. „Czy znasz tę książkę? Powinieneś to przeczytać. Był to Sekret wciąż ukryty Christophera Ferrary. — Poczekaj — powiedziałem. „Jesteś przedstawicielem papieża w USA i namawiasz mnie do przeczytania książki, która kwestionuje to, co napisał sekretarz stanu?” Sambi odpowiedział: „Chcę tylko powiedzieć, że w tej książce są interesujące rzeczy, które warto przeczytać. I w końcu wszyscy dążymy do prawdy, prawda? Najważniejsza jest prawda…”
783702663	80	Istotnie, najważniejsza jest prawda. A prawda o naszej sytuacji objawia się w tej wciąż ukrytej części Tajemnicy, do której treści nawiązywał papież Benedykt podczas pielgrzymki do Fatimy w 2010 roku, identyfikując elementy, które w ogóle nie pojawiają się w niejasnej wizji opublikowanej w 2000 roku, którą Sodano i Bertone próbowali uchodzić za całość Tajemnicy w tym samym czasie, gdy ukrywali korupcję homoseksualną na wysokich stanowiskach:
783702663	81	Jeśli chodzi o nowości, które możemy dziś znaleźć w tym orędziu, to jest również fakt, że ataki na Papieża i Kościół pochodzą nie tylko z zewnątrz, ale cierpienia Kościoła pochodzą właśnie z wnętrza Kościoła, z istniejącego grzechu w obrębie Kościoła. To także jest coś, o czym zawsze wiedzieliśmy, ale dzisiaj widzimy to w naprawdę przerażający sposób: że największe prześladowania Kościoła nie pochodzą od jego wrogów z zewnątrz, ale wynikają z grzechu wewnątrz Kościoła, i że w ten sposób Kościół z jednej strony głęboka potrzeba ponownego nauczenia się pokuty, przyjęcia oczyszczenia, nauczenia się przebaczenia, ale także potrzeba sprawiedliwości. [podkreślenie dodane]
