doc_id	paragraph_id	ge-fr
2271	22	"""Nous pensons que le Conseil de l'Arctique reste précieux pour la coopération dans la région et nous réitérons notre soutien à ce forum et à ses activités."""
2272	3	Attendez-vous avec impatience une utopie où vous mangez des insectes et ne possédez rien, où une puce dans votre corps est liée à un système de crédit social qui dit à un gouvernement mondial tout ce qu'il doit savoir sur vous ?
2272	5	Depuis plusieurs mois, le parti néerlandais Forum for Democracy (FvD) produit des vidéos en anglais sur les principaux enjeux qui menacent notre monde. Dans la dernière vidéo du parti conservateur, la politicienne Simone Kerseboom se moque du subversif Forum économique mondial (WEF). Le politicien expose le programme dangereux et anti-liberté des mondialistes qui ont assisté à leur réunion annuelle à Davos en mai dernier :
2272	7	Le Forum économique mondial, premier rassemblement de l'élite mondiale, s'est tenu à Davos fin mai après deux ans d'interruption grâce au Covid.
2272	9	Les suspects habituels, de Bill Gates jusqu'à, étaient tous là. Au programme, des tables rondes sur toutes sortes de sujets, dont la liberté de la presse, la « désinformation », le transhumanisme, la mondialisation, la transition énergétique et la crise alimentaire.
2272	11	Un endroit où les dirigeants mondiaux débattent des plans pour restreindre la liberté d'expression et prédisent haut et fort la perte de richesse et de bien-être des gens ordinaires. Vous ne posséderez rien et vous serez heureux.
2272	13	Alors que les dirigeants mondiaux savouraient leur champagne et leurs steaks, ils ont fait des plans pour s'assurer que vous, les citoyens ordinaires du monde, mangeriez des hamburgers d'insectes et des plats de tofu pour le reste de votre vie. Tout est bien dit. Tous les animaux sont égaux, mais certains sont plus égaux que d'autres.
2272	15	Et entre la promotion de l'appauvrissement et la surveillance totale de leurs populations au nom des grandes religions de la santé publique et la lutte contre le changement climatique, les mêmes chefs de gouvernement qui sont censés nous représenter vous et moi. Nous rêvons d'un monde de plus en plus globalisé sans frontières ni États-nations.
2272	17	Les ministres des pays de l'UE fantasment sur une armée de l'UE. Après tout, un drapeau porté sur la manche assure les différences.
2272	19	Et puis les PDG des principales plateformes sociales ont expliqué comment ils contrôlent et censurent les informations et décident pour vous quelles informations font autorité et lesquelles ne le sont pas.
2272	21	Vous n'avez plus à vous soucier des faits problématiques présentés par votre gouvernement ou les médias grand public sur le Covid, le climat ou l'immigration ; YouTube, Facebook et Twitter sont aux commandes.
2272	23	Et que pensez-vous de l'agenda transhumaniste, de ses tentatives de normaliser un monde dans lequel nous sommes tous implantés avec des puces, vendues sous couvert d'efficacité, de progrès et d'amélioration de la condition humaine, mais qui privilégie la technologie à l'élévation de l'humanité et en même temps le temps favorise la société finalement vaine ?
2272	25	Je ne sais pas pour vous, mais je préfère quand même pouvoir penser par moi-même.
2272	27	Davos n'est pas du tout un forum et certainement pas un forum mondial. Mais un club occidental sectaire, idéologique et militant. Klaus Schwab se vante que ses pays étrangers envahissent les gouvernements de nombreux pays. Après tout, des politiciens comme Emmanuel Macron et Justin Trudeau étaient les jeunes leaders du Forum économique mondial. Le Premier ministre néerlandais porte fièrement son Forum économique mondial au travail tous les jours.
2272	29	Schwab impliquait essentiellement qu'il les contrôlait. Et c'est un gros problème pour les politiciens et les acteurs pro-démocratie aux Pays-Bas qui tentent de lutter contre cet agenda mondialiste. Comme le Forum économique mondial brouille les frontières entre les organisations privées et publiques, il se peut qu'il s'agisse d'une organisation privée. Mais le Forum économique mondial est profondément ancré dans les services publics des pays du monde entier.
2272	31	Les demandes des parlementaires de leurs propres gouvernements pour l'accès aux documents enregistrant les échanges entre les fonctionnaires et le Forum économique mondial doivent d'abord être approuvées par le Forum économique mondial.
2272	33	Cela porte atteinte au contrôle démocratique des parlements et constitue un affront à la transparence politique. Et pour autant qu'il existe encore : avez-vous voté pour ce club de milliardaires, d'hommes politiques et d'activistes mondiaux ?
2273	3	En tant que réaliste du climat et de l'énergie, mon cœur rêve du jour où le public réalisera que le changement climatique ne signifiera pas la fin du monde tel que nous le connaissons, ni même une perte nette à long terme pour la civilisation humaine. Il en va de même pour les données et les meilleures preuves scientifiques, malgré les affirmations des médias d'entreprise, des militants alarmistes, des patrons d'entreprise et des politiciens qui profitent de l'argent et du pouvoir en promouvant le conte de fées de la fin du monde à travers le changement climatique. Malheureusement, le public entend rarement cette vérité.
2273	5	"Quelques exemples notables de faits non alarmants sur le changement climatique qui ont été largement acceptés ces dernières années incluent la publication de plusieurs livres à succès par d'éminents libéraux qui défendent ce qu'ils croient être des politiques climatiques sensées : « Apocalypse Never » de Michael Shellenberger, « Apocalypse Never » de Steven Koonin. Unsettled"" et ""False Alarm"" de Bjorn Lomborg. Le livre de Heartland Climate at a Glance for Teachers and Students, qui se concentre strictement sur la science du climat et non sur la politique, s'est également bien vendu sur Amazon. Cependant, malgré le succès de ces publications auprès du public littéraire et des lecteurs, je serais surpris si ces livres combinés se vendaient à plus d'un million d'exemplaires aux États-Unis, qui comptent une population de plus de 330 millions d'habitants, ou à quelques millions d'exemplaires parmi les huit milliards de personnes dans le monde. Malheureusement, je soupçonne qu'aux États-Unis, plus de personnes sont exposées chaque jour à de fausses histoires d'alerte climatique dans les médias grand public que n'en ont été atteintes par tous ces livres au cours des deux années suivant la publication du premier livre."
2273	7	"Mais l'espoir meurt en dernier, et les réalistes du climat continuent, essayant de briser le mur presque imprenable de la désinformation sur le changement climatique qui a été érigé par les puissantes entreprises, les médias et les élites politiques. De temps en temps, les réalistes frappent dans le mille, ce qui rend les arguments des réalistes du climat et de l'énergie si convaincants que même les médias grand public et les revues d'élite en prennent note. Ce fut le cas récemment lorsque le New York Times Magazine (NYTM) a publié une interview avec l'éminent scientifique Vaclav Smil, Ph.D., dans laquelle il a publié son livre How the World Really Works: The Science Behind How We Got Here and Where We allons. (Plus grand public mais élitiste que le NYTM.) Un autre coup réaliste direct à l'édifice de l'alarme climatique est venu avec la publication de l'article de Ted Nordhaus ""La guerre de la Russie est la fin de la politique climatique telle que nous la connaissons"" dans le magazine Foreign Affairs."
2273	9	Smil et Nordhaus sont bien plus convaincus que moi que les activités humaines sont à l'origine d'un changement climatique potentiellement dangereux. Bien que je sois en désaccord dans une certaine mesure avec leur évaluation des dangers du changement climatique, leurs analyses « realpolitik » de l'impraticabilité de la transition énergétique nette zéro dans la période 2030-2050 sont convaincantes et précises.
2273	11	Malgré la flatterie constante de l'intervieweur du NYTM, qui a essentiellement posé la même question encore et encore, incitant Smil à admettre que le changement climatique est une catastrophe si imminente que les dirigeants mondiaux doivent décarboner de force nos systèmes énergétiques presque immédiatement, a refusé Smil, prenez le appât. Sa réponse cohérente, basée sur son évaluation des besoins énergétiques et matériels du monde pour atteindre le zéro net à court terme, a été que cet objectif est physiquement et politiquement impossible. Smil a également précisé que la menace du changement climatique ne justifie pas un changement forcé aussi dramatique.
2273	13	"Pour Smil, les quatre piliers de la civilisation moderne sont le ciment, l'acier, les plastiques et l'ammoniac, chacun nécessitant de grandes quantités de combustibles fossiles pour être produit. Il conclut que ceux qui appellent à une décarbonation rapide pour lutter contre le réchauffement climatique sont dangereusement stupides. ""Je vois le monde tel qu'il est"", a déclaré Smil à l'intervieweur du NTYM, poursuivant :"
2273	15	La chose la plus importante à comprendre est l'ampleur. ... Selon la COP26, nous devrions réduire nos émissions de carbone de 45 % d'ici 2030 par rapport aux niveaux de 2010. C'est impossible, car il ne reste que huit ans et les émissions continuent d'augmenter. Les gens ignorent l'ampleur de la tâche et se fixent des échéances artificielles et irréalistes. ...
2274	3	L'ancien président ukrainien Petro Porochenko a admis que le cessez-le-feu de 2015 dans le Donbass, qu'il a négocié en tant que président ukrainien avec la Russie, la France et l'Allemagne, n'était qu'un faux-fuyant pour donner à Kyiv le temps de reconstruire son armée.
2274	5	Il a fait les mêmes commentaires cette semaine lors d'entretiens avec plusieurs chaînes d'information, dont Deutsche Welle et la branche ukrainienne de la chaîne de télévision publique américaine Radio Free Europe. Porochenko a également défendu le bilan de sa présidence de 2014 à 2019. Parlant de l'accord de paix, il a déclaré :
