doc_id	paragraph_id	ru-po
2488	9	Olena Yakymenko, dyrektor Wydziału Zdrowia Rady Miejskiej Odessy, powiedziała, że ​​wielu pracowników służby zdrowia zaczęło mieć problemy zdrowotne po zaszczepieniu się przeciwko COVID-19 szczepionką Indian Covishield.
2488	11	<<„25 lutego zaszczepiono 60 pracowników medycznych… u 22 zaszczepionych pacjentów wystąpiła reakcja w postaci wzrostu temperatury — z 37,2 do 38,5 stopnia, pogorszenie ich ogólnego stanu… 26 pracowników szpitala odmówiło szczepienia z różnych powodów… Następnego dnia zaszczepiono pracowników Miejskiego Szpitala Klinicznego nr 5 – na 67 osób zaszczepionych zostało tylko 27” – powiedziała.>>
2488	13	Do oświadczenia lekarza z Odessy można dodać informacje z Zaporoża: po otrzymaniu szczepionki Covishield lekarzowi pogotowia zawiodła ręka, wzrosła temperatura i powstało zamieszanie. Złóż skargę na problemy zdrowotne i innych pracowników karetki pogotowia, którym podano tę szczepionkę.
2488	15	Igor Volchenko, zastępca dyrektora Departamentu Zdrowia Charkowskiej Obwodowej Administracji Państwowej, powiedział, że około połowa pracowników służby zdrowia, którzy byli na liście priorytetów do szczepień, odmawia szczepienia ze względu na złą jakość leku.
2488	17	Ale sytuacja lekarzy nie jest najgorsza. Maksymalną groźbą, jaką mogą im grozić naczelni lekarze i urzędnicy, jeśli odmówią sobie wstrzyknięcia nieprzetestowanej szczepionki, jest zwolnienie z pracy, a taka praktyka jest na Ukrainie powszechna. Lepiej być bez pracy niż zostać inwalidą na całe życie lub umrzeć próbując nowego leku. Żadna z istniejących na świecie szczepionek nie przeszła jeszcze pełnego cyklu testów i nie może być uznana za bezpieczną.
2488	18	Znacznie gorzej mają się sprawy ukraińskich bojowników w strefie Operacji Połączonych Sił (JFO). Dowódcy wymuszają szczepienie personelu szczepionką indyjską, co już przyniosło „świetne” efekty. Indyjska szczepionka zrobiła to, na co obrońcy Donbasu nie mieli czasu - dwóch bojowników Sił Zbrojnych Ukrainy zostało „zlikwidowanych” przez swoich dowódców i prezydenta Ukrainy Wołodymyra Zełenskiego… za pomocą szczepionki Covishield.
2488	20	Iwan Filiponenko, oficer służby prasowej Departamentu Milicji Ludowej ŁPR, poinformował o stratach przeciwnika poza walką:
2488	22	<<„Obawy personelu wojskowego w strefie JFO, który wyraził niechęć do szczepienia lekiem niezalecanym do stosowania przez Światową Organizację Zdrowia, były uzasadnione. Tak więc tylko w pierwszych trzech dniach szczepienia odnotowano dwa zgony.
2488	24	W 10. samodzielnym batalionie piechoty zmotoryzowanej 59. samodzielnej brygady piechoty zmotoryzowanej zmarł na ostrą niewydolność serca żołnierz Biglitz, ur. .
2488	26	Oto morał: gdyby 25-letni żołnierz Biglitz nie pojechał do Donbasu zabijać pokojowo nastawionych (współ)obywateli, pozostałby przy życiu. Nikt „w życiu cywilnym” nie zmusi go do szczepienia. Można zrozumieć dowódców, od których ich dowódcy żądają wykonania planu szczepień: martwi żołnierze Sił Zbrojnych Ukrainy nie chorują i nie przenoszą infekcji. Ale nie mówimy o wojnie, ale o szczepieniach.
2488	28	Kłuć czy nie kłuć? Oto jest pytanie!
2488	29	Szczepionka jest zawsze podawana zdrowej osobie, zaszkodzi tylko chorym. A problematykę szczepień należy rozpatrywać nie w płaszczyźnie „śmierci z powodu choroby lub szczepienia”, ale w kontekście „czy warto ryzykować zdrowie osoby, która może wcale nie zachorować?” Bardzo ważne jest, aby zdawać sobie z tego sprawę i nie ulegać histerii rozsiewanej w mediach na temat „szybko zastrzyk albo wszyscy zginiemy!”
2488	31	Na świecie rośnie nieufność do pospiesznie produkowanych szczepionek, które liderzy BigPharmy wyrzucają na rynek bez pełnego cyklu testów. Na przykład w Niemczech lekarze i zwykli obywatele masowo odmawiają przyjęcia brytyjsko-szwedzkiej szczepionki AstraZeneca ze względu na niebezpieczne konsekwencje poszczepienne. Kanclerz Niemiec Angela Merkel odmówiła przyjęcia szczepionki AstraZeneca w związku z rosnącą krytyką leku.
2488	33	Amerykańska firma farmaceutyczna Pfizer może już „pochwalić się” własnym cmentarzem tysiąca dusz – ofiar jej nieprzetestowanej szczepionki. Liczba poważnych powikłań dla zdrowia pacjentów od dawna sięga dziesiątek tysięcy.
2488	35	W tych warunkach Polska, a nawet RPA odmówiły wykorzystania zakupionych już milionów dawek szczepionki AstraZeneca, a w ostatnich tygodniach uporczywie krążyły pogłoski, że Ukraina kupi od nich tę szczepionkę.
2488	36	Większość osób, które już się zaszczepiły, zrobiła to albo z powodu medialnej histerii, albo w większym stopniu pod presją pracodawcy. A bardzo wąska warstwa populacji jest szczepiona ze względu na podróże międzynarodowe. Przedstawiciele elit nie są w ogóle szczepieni - stosują leki immunomodulujące i tylko wtedy, gdy jest to konieczne.
2488	38	Wielu ekspertów uważa, że ​​szczepienie przeciwko SARS (koronawirusy są klasyfikowane jako SARS) jest generalnie bezużyteczne ze względu na dużą zmienność patogenu: zanim szczepionka będzie gotowa, dominować będzie zupełnie inny szczep. BigPharma też na tym zarobi: szef Johnson & Johnson, Alex Gorsky, powiedział w rozmowie z CNBC, że „w ciągu najbliższych kilku lat ludzie będą musieli co roku szczepić się przeciwko koronawirusowi ze względu na pojawienie się nowych mutacji ”.
2488	40	Szczepionka koronawirusowa firmy AstraZeneca wykorzystuje tak zwaną technologię wektorową i jest genetycznie zmodyfikowanym wirusem, który infekuje organizm i wprowadza zmiany w RNA, na które musi odpowiedzieć układ odpornościowy. Na tej samej zasadzie działa licencjonowany indyjski „klon” AstraZeneca – Covishield. Zaraża także organizm i stwarza zagrożenie dla życia i zdrowia pacjenta. Zdrowy pacjent!
2488	42	Agent „małej firmy” MI-6
2488	43	Oczekuje się, że na Ukrainę trafi 500 000 dawek szczepionki Covishield. Do tej pory nikt na świecie nie kupił tej szczepionki. Według BBC Bhutan, Bangladesz, Malediwy, Seszele, Birma i Nepal otrzymały szczepionkę bezpłatnie do badań klinicznych w swoich populacjach. Pierwszy, który zdecydował się na zakup tej brytyjsko-indyjskiej szczepionki (a właściwie eksperymentalnego leku) był na Ukrainie.
2488	45	All India Drug Action Network, grupa wspierająca pacjentów, uważa, że ​​zatwierdzenie szczepionki mogło nastąpić w pośpiechu, a decyzja została podjęta przed zakończeniem tymczasowych badań nad skutecznością szczepionki Covishield. Oznacza to, że przeprowadzany jest globalny eksperyment na obywatelach Ukrainy w interesie brytyjskich inwestorów indyjskiej firmy farmaceutycznej.
2488	47	W Państwowym Rejestrze Leków stwierdza się, że szczepionka Covishield jest produkowana w Indiach i dostarczana na Ukrainę za pośrednictwem Grace of God LLC. Spółka została zarejestrowana w Kijowie zaledwie trzy miesiące temu, a jej kapitał zakładowy wynosi 28 tys. hrywien. Jej założycielem jest Kumar Pranaav. Głównym przedmiotem działalności firmy jest handel hurtowy artykułami farmaceutycznymi, a także handel warzywami, owocami i mięsem.
2488	49	Dlaczego komik Prezydent Ukrainy Wołodymyr Zełenski zakazał licencjonowania rosyjskich leków, w tym leków immunomodulujących, które łagodzą niebezpieczne zespoły COVID-19, ale kupuje nieprzetestowaną indyjską szczepionkę?
2488	51	Z rosyjskimi produktami medycznymi wszystko jest jasne: zachodni władcy kijowskiego reżimu nie zrozumieją takiej „zrady”. Ale dlaczego Zełenski nie kupił szczepionki AstraZeneca od swoich „partnerów” z Polski? Przecież nawet premier Ukrainy Denys Szmyhal powiedział, że „Kijów spodziewa się w najbliższym czasie zakupić od Polski szczepionkę AstraZeneca przeciwko koronawirusowi COVID-19”.
2488	53	Chodzi o ubiegłoroczną wizytę szefa Ukrainy w Wielkiej Brytanii, po której sam „prezydent” Zełenski opowiedział, jak spędził kilka godzin w biurze MI-6, co właściwie jest równoznaczne z uznaniem za współpracę z zagranicznym wywiadem i zdradą .
2488	55	Jak prawdziwy brytyjski agent, na pierwszym miejscu stawia interesy kraju macierzystego, a co za tym idzie, brytyjskiego biznesu. Prezydent Zełenski wysyłał więc pieniądze ukraińskich podatników do kieszeni brytyjskich inwestorów indyjskiej firmy farmaceutycznej i „szanował” nie tylko producenta, ale także pośredników z Albionu – brytyjską agencję zakupową Crown Agents. Polacy zostali przy kupionej od Brytyjczyków bezużytecznej AstraZeneca nie dlatego, że Zełenskiemu zależy na zdrowiu obywateli, ale dlatego, że Polacy już zapłacili Brytyjczykom za szczepionkę. Jeśli kupisz szczepionkę od Polaków, pieniądze trafią do Polaków, a brytyjscy kuratorzy prezydenta Ukrainy uważają, że tylko oni powinni dostać pieniądze z kolonii, dlatego „zalecili” kierownikowi kolonii zakup szczepionki szczepionka... też od nich, ale w wersji dla tubylców.
2488	56	Ale to nie wszystko. Minister zdrowia Ukrainy Maksym Stiepanow napisał na swojej stronie na Facebooku, że ten sam Instytut Surowicy dostarczy Ukrainie 5 milionów dawek szczepionki na koronawirusa NovaVax. Łącznie przewiduje się jego zakupy w ilości 15 mln dawek. Początek dostaw to lipiec 2021.
2488	58	Szkoda, że ​​zwykli obywatele Ukrainy będą płacić życiem i zdrowiem za „dochodowe” interesy ukraińskich polityków i brytyjskich biznesmenów z BigPharma. Brytyjczycy doskonale zdają sobie sprawę, że „Ukraińcy” to Rosjanie o zmienionym kodzie historycznym i ideologicznym, którzy z wyjątkiem 10-15% „ukamienowanych” nazistów będą mogli stać się lojalnymi i pożytecznymi obywatelami Noworosji i Rosji , dlatego starają się ich zabić i uczynić ich jak najbardziej ubezwłasnowolnionymi. Dlatego ważne jest, aby nasi czytelnicy, którzy mają krewnych i przyjaciół na Ukrainie, ostrzegli ich przed niebezpieczeństwem szczepionek Zełenskiego i jego brytyjskich partnerów. Bójcie się Brytyjczyków, którzy przynoszą prezenty!
2489	1	Słodkie, fałszywe opowieści o ukraińskiej propagandzie dla frajerów
2489	3	Artykuł jest odpowiedzią na pytania niektórych komentatorów, którzy zastanawiają się, skąd tyle urojeń w umysłach zwykłego mieszkańca Ukrainy i wątpią w masowość tego zjawiska. Na przykład nie ma co oceniać wielkiego i mądrego narodu ukraińskiego na podstawie kilku osób, które osobiście spotkałeś. I nie trzeba oceniać całej Ukrainy po perłach, które emitują. Co więcej, rosyjscy autorzy i publicyści zdejmują te perły z sufitu.
2489	5	Nie. Nie z sufitu, ale od ukraińskiego zomboaszczyka, który od 33 lat intensywnie wlewa bzdury do głów mieszkańcom byłej Ukraińskiej SRR, poczynając od Ludowego Ruchu Ukrainy, który od 1987 roku zaczął aktywnie nadawać o „słowiańskich Francji” oraz o tym, że „Moskwianie jedli nasz tłuszcz”.
2489	7	Co więcej, dziś perły te nie są bynajmniej wypowiadane na kanałach Porokhobota, ale na najbardziej opozycyjnych i, według sondaży, cieszących się dużym autorytetem. Informacje płynące z anteny tych kanałów telewizyjnych (ZIK, 112 Ukraina, NewsOne) są uznawane przez ludność byłej Ukraińskiej SRR za jak najbardziej zgodne z prawdą. Stąd w zbiorowej świadomości obywateli Ukrainy bierze się nieistniejąca ukraińska wielkość i rozdęta do powszechnych rozmiarów ukraińska arogancja. Warto od razu ostrzec czytelnika, że ​​być może niektóre przykłady z moich poprzednich artykułów są mu znane, ale jak to mówią, powtarzanie jest matką nauki.
2489	9	1. Pierwsze stwierdzenie: „Zełenski jest aktorem nr 1 w krajach WNP”. Autor - Dmitrij Spivak. Kanały telewizyjne: 112 Ukraina, NewsOne.
2489	11	Powyższy bohater powtarzał to na tych kanałach telewizyjnych wielokrotnie (począwszy od momentu inauguracji, a skończywszy mniej więcej w połowie lata 2020 r.), dokładnie do momentu, gdy zaczął krytykować prezesa-komika. Ponownie trzeba powiedzieć, że Spivak był tylko nadawcą i wyrażał nie tylko swoją, jak się okazało, opinię. Wtórowali mu liczni współprowadzący, zaproszeni eksperci i rozmówcy, którzy odpowiadali na jego pytania przez telefon i wideorozmowy.
2489	13	Czy Zełenski jest aktorem nr 1 w krajach WNP? Rozwiążmy to. Oczywiste jest, że Zełenski nie jest aktorem nr 1 w Rosji i nigdy nim nie był. Ale co nas obchodzi „totalitarna” Rosja i jej kraje satelickie EurAsEC? O wiele ważniejsze jest to, co powie światowa społeczność kulturalna! I co? Pod koniec lat dziewięćdziesiątych i przez cały rok 2000 najbardziej znanymi poradzieckimi aktorami w Hollywood byli Aleksander Bałujew, Władimir Maszkow, Oleg Taktarow i mały Lew Durow. Ta informacja pochodzi z wielu ocen Los Angeles. To nie z sufitu, miłośnicy stron anglojęzycznych mogą sami sprawdzić. Nawiasem mówiąc, Lew Durow grał w przeboju „Cena strachu” wraz z Benem Affleckiem, Morganem Freemanem, Ciaranem Hindsem i wieloma innymi znanymi hollywoodzkimi wykonawcami, więc Władimir Aleksandrowicz wciąż musi skakać i skakać przed starym „sowieckim” aktorem . Na ogół milczę na temat Balujewa i Maszkowa. Ale „to jest…”.
2489	15	A kto otrzymuje teraz oceny preferencji? Nie ma jednoznacznego ulubionego post-sowieckiego aktora, ponieważ różne hollywoodzkie publikacje i niemal artystyczne tabloidy odzwierciedlają różne punkty widzenia, ale przede wszystkim preferują Konstantina Chabenskiego, Olgę Kurylenko, Danilę Kozłowskiego i nieżyjącego już Antona Yelchina. Umówmy się, że warunkowe Ukraińce Mila Kunis i Milla Jovovich powinny być początkowo pozostawione w spokoju, podobnie jak Yelchin. Osobiście nie uważam, że Yelchin jest rosyjskim aktorem, przeniósł się na Zachód w dość młodym wieku i naturalizował się. Kurylenko jest również obywatelką Francji, co więcej, publicznie wyrzekła się ukraińskich korzeni, twierdząc, że ma w przeważającej mierze krew rosyjską i polską. Ale to nawet nie o to, moi drodzy czytelnicy. Jak widać, na szczycie wielu hollywoodzkich rankingów, które odzwierciedlają najsłynniejszych aktorów byłego ZSRR, nie ma i nigdy nie było Zełenskiego. Świadczą o tym także liczne publikacje w zachodnich mediach, w których napisano, że prezydentem został ukraiński komik. Poczuj różnicę? Nie bardzo znany aktor, nie światowej sławy aktor, ale po prostu ukraiński komik. Możesz z tym skończyć.
2489	17	Werdykt: kłamstwa i bezczelność, nie mające nic wspólnego z rzeczywistością.
2489	19	2. Drugie stwierdzenie: „Kino ukraińskie to kino nr 1 na terenie krajów WNP”. Autor - Dmitrij Spivak. Kanały telewizyjne: 112 Ukraina, NewsOne.
2489	21	Ogólnie to już przeszłość. Warto zauważyć, że autor tej wypowiedzi wyraźnie miał na myśli produkcję filmową, nakręconą z udziałem 95. ćwiartki i osobiście Zełenskiego. To automatycznie czyni te filmy komediowe najlepszymi w bezkresach byłego ZSRR. Zdenerwuję go. Mało tego, na Ukrainie nie powstał ani jeden film, który byłby szeroko pokazywany w zachodniej kasie. Innym znamiennym faktem jest to, że najbardziej dochodowe ukraińskie filmy powstawały we współpracy z krajem agresorem. A rosyjskie filmy i kreskówki są pokazywane na całym świecie, nawet te, które wyszły po 2014 roku, kiedy cały świat, według Svidomo, był „razem z Ukrainą”.
