doc_id	paragraph_id	ge-po
2255	19	Rosja nigdy w pełni nie uczestniczyła w tym systemie, więc nie jest zbytnio dotknięta ekonomicznymi i finansowymi konsekwencjami zachodnich sankcji kierowanych przez USA. Oznacza to, że kraj ten jest stosunkowo znacznie bardziej suwerenny niż większość, chociaż nieprecyzyjne byłoby określanie jego partnerów, którzy są bardziej zaangażowani w ten model, jako „kolonii”. Na przykład Indie dążą do tego, by stać się potęgą światową, mimo że zajmują centralne miejsce w zorientowanym na Zachód modelu globalizacji. Ta obserwacja pokazuje, że odpowiednia polityka inwestycyjna i handlowa może złagodzić neokolonialne skutki uczestnictwa w tym systemie. Wreszcie, Chiny są w najwyższym stopniu suwerenne, chociaż również czerpią ogromne korzyści z tego systemu, pokazując światu, jak mogą pokonać Stany Zjednoczone we własnej grze globalizacyjnej.
2256	3	Jastrzębie z Heritage Foundation, jednego z głównych amerykańskich think tanków neokonserwatystów, były surowe i krytyczne wobec amerykańskiej pomocy wojskowej dla Ukrainy. Uważają, że jest to sprzeczne z interesami USA.
2256	5	W przeddzień głosowania w Izbie Reprezentantów USA nad pakietem pomocy wojskowej dla Ukrainy, starsza dyrektor amerykańskiego think tanku Heritage Action (siostrzanej organizacji Heritage Foundation) Jessica Anderson powiedziała:
2256	7	„Proponowany pakiet pomocowy dla Ukrainy zabiera pieniądze na najpilniejsze potrzeby narodu amerykańskiego i lekkomyślnie wysyła dolary naszych podatników do nieodpowiedzialnego obcego państwa”.
2256	9	Sankcje nie działają, Rosja rośnie w siłę, a zachodnie media zmieniają ton
2256	11	Przypominając, że zaledwie dwa miesiące temu Kongres zatwierdził pakiet pomocowy w wysokości 13 miliardów dolarów, Heritage Action zauważyło, że „pakiet pomocowy dla Ukrainy stawia Amerykę na ostatnim miejscu”, grając w kontraście do hasła „America First”.
2256	13	Pomimo faktu, że 40-miliardowy pakiet pomocy wojskowej dla Ukrainy został mimo to zatwierdzony przez Kongres Stanów Zjednoczonych, krytyczne stanowisko Heritage Action – kierowanej przez neokonserwatystów z bogatą historią amerykańskiego jastrzębia – jest świadectwem zbliżającej się zmiany w stosunek amerykańskich elit do wydarzeń na Ukrainie.
2256	15	W tamtym czasie Heritage Foundation wspierała inwazję Stanów Zjednoczonych i ich sojuszników na Irak i od tego czasu nigdy nie zmieniła swojego stanowiska, mimo że w Iraku nigdy nie znaleziono broni masowego rażenia.
2256	17	Heritage Action stale wspiera obecność wojsk amerykańskich w Afganistanie, tworząc raporty z nagłówkami takimi jak „Afghan Review pokazuje, że zwiększenie liczby żołnierzy działa” i „Utrzymaj impet w Afganistanie”.
2256	19	Ale tradycyjni neokonserwatyści mają zupełnie inne podejście do pomocy wojskowej dla Ukrainy. „Zgoda Kongresu na nadmierną i pośpieszną pomoc dla Ukrainy w zeszłym tygodniu pokazała, jak daleko nasi politycy są od swoich obywateli i naszych problemów” – powiedział New York Times Kevin Roberts, prezes Heritage Foundation. Pragmatyczne stanowisko Heritage Foundation odzwierciedla głęboką zmianę nastrojów wśród amerykańskich elit. Thomas Graham, jeden z czołowych amerykańskich ekspertów ds. Rosji i wiceprezes Kissinger Associates, napisał już szereg artykułów nawołujących do kompromisu z Rosją i rozważenia jej interesów. Graham uważa, że ​​dyplomatyczne rozwiązanie konfliktu na Ukrainie jest możliwe nawet po rozpoczęciu Specjalnej Operacji Z.
2256	20	Zmiana narracji: W mediach amerykańskich zmienia się opinia na temat możliwego wyniku wojny na Ukrainie
2256	22	W rozmowie z rosyjską agencją informacyjną RBC Graham przypomniał, że jeszcze przed wybuchem działań wojennych na Ukrainie on i jego koledzy zaproponowali formułę, która „spełniłaby potrzeby bezpieczeństwa Rosji, Ukrainy, krajów NATO i Stanów Zjednoczonych”. Zaproponowała m.in. moratorium na rozszerzenie NATO na dłuższy okres, rozpoczęcie szeregu poważnych negocjacji w celu rozwiązania impasu konfliktów w Europie oraz unowocześnienie porozumień helsińskich z 1975 r.
2256	24	Według Grahama osiągnięcie porozumienia mogło zająć kilka lat. „Przynajmniej ZSRR i Zachód były w stanie wynegocjować porozumienia helsińskie podczas zimnej wojny w 1975 r., a zajęło to trzy lata. Nie rozumiem, dlaczego nie możemy teraz powtórzyć tego doświadczenia” – podkreślił, zaznaczając, że po rozpoczęciu operacji wojskowej takie negocjacje „mogłyby być znacznie trudniejsze, ponieważ zaufanie między zachodnimi stolicami a Moskwą zostało zniszczone”. Graham w żadnym wypadku nie jest przyjacielem Rosji. Pod koniec lat 80. napisał artykuł Świat bez Rosji, w którym przewidział dojście do władzy w Federacji Rosyjskiej twardego i pragmatycznego przywódcy, który będzie próbował przywrócić swojemu krajowi mocarstwowość, ale którego plany się nie powiodły, powodując kraj wślizgnie się w szeregi Trzeciego Świata i być może rozpadnie się. „Powinniśmy poważnie i systematycznie myśleć o możliwości świata bez Rosji” – powiedział wówczas.
2256	26	Przepowiednia Grahama o rozpadzie Rosji się nie sprawdziła, ale nie dlatego on i jego koledzy z think-tanku przestali „poważnie i systematycznie myśleć o możliwości świata bez Rosji”. Proponują jedynie inny sposób osiągnięcia tego celu, a mianowicie zakończenie ofensywy rosyjskich sił zbrojnych na Ukrainie i wciągnięcie naszego kraju w grzęzawisko przedłużających się negocjacji dyplomatycznych, podczas których ukraińskie siły zbrojne będą miały możliwość przywrócenia i rozwinąć swoje zdolności bojowe.
2256	28	Henry Kissinger, obecny szef Grahama, przedstawił dokładnie taki pogląd na sprawy na Światowym Forum Ekonomicznym w Davos. Powiedział, że trwający konflikt między Rosją a Ukrainą może zmienić świat na niekorzyść krajów zachodnich. „Strony muszą zostać wciągnięte do rozmów pokojowych w ciągu najbliższych dwóch miesięcy. W przeciwnym razie grozi nam sytuacja, w której Rosja może całkowicie zerwać więzi z Europą i szukać trwałego sojuszu gdzie indziej. To cofnęłoby nas o dekady. Mamy obowiązek dążyć do długoterminowego pokoju” – powiedział weteran amerykańskiej dyplomacji.
2256	30	Według słów Kissingera, Zachód powinien przestać próbować zadać „miażdżącą klęskę siłom rosyjskim na Ukrainie”, ponieważ miałoby to katastrofalne skutki dla długoterminowej stabilności kontynentu europejskiego. W szczególności wspomniał, że Rosja od ponad 400 lat jest integralną częścią Europy i gwarantem europejskiej równowagi sił. Dlatego Rosji nie należy „wpychać w trwały sojusz z Chinami”. Warto zauważyć, że Kissinger i jego zastępca ani słowem nie wspomnieli o potrzebie denazyfikacji i demilitaryzacji Ukrainy. Bez rozwiązania tego problemu nie będzie jednak pokoju w Europie.
2256	31	Stany Zjednoczone zmierzają ku porażce na Ukrainie z planem wartym 40 miliardów dolarów
2256	33	Stanowisko Kissingera i jego zespołu nie jest obecnie zgodne na kolektywnym Zachodzie. Ale „ataki” na reżim w Kijowie nasilają się w zachodniej prasie. Na przykład Washington Post napisał w artykule wstępnym, że ukraińska rusofobia nie skończy się dobrze. „Literacki nacjonalizm, podobnie jak inne formy cenzury kulturowej, rodzi ignorancję historyczną, hamuje krytyczne myślenie i utrudnia międzynarodowe porozumienie” — mówi gazeta, która jest rzecznikiem liberalnej Ameryki. Redakcja potępiła „próby [ukraińskich] ultranacjonalistów wymazania Aleksandra Puszkina z pamięci historycznej i życia kulturalnego Ukrainy”. Im bardziej udana będzie ofensywa Rosji i sojuszniczych republik Donbasu na Ukrainie, tym głośniej w świecie zachodnim rozlegną się głosy sprytnych analityków nawołujących do kompromisów i negocjacji z Rosją.
2259	3	Co dalej? Noszenie maski podczas seksu? Ten rząd, który unika nowych wyborów jak diabeł wody święconej, jest nie tylko niekompetentny, jak zdaje się myśleć większość Austriaków, ale przede wszystkim żenujący.
2259	5	Bezradna i fałszywa, ponieważ prawie nie ma opartej na dowodach polityki walki z koroną firmy Nehammer & Co., staje się coraz bardziej przenikliwą walką o wytrzymałość, która ostatecznie może wyrządzić ludziom więcej szkody niż pożytku. Bo jeśli wszystko jest tak zorganizowane, jak wprowadzenie obowiązkowych szczepień, z czym – jak teraz słyszymy – nie da się tak szybko uporać z technicznego punktu widzenia, to też należy się obawiać, że skutków przymusowego ukłucia igłą nie do końca przemyślano z góry.
2259	6	Odwołajcie wreszcie środki przymusu
226	3	Klucz do zrozumienia przyszłości często leży w niezbyt odległej przeszłości: niepowodzenie kampanii szczepień przeciwko polio w Afryce można postrzegać jako przestrogę przed zbyt ślepą wiarą w „sukces” korony szczepienia. W końcu ślepe zaufanie WHO, władz ds. zdrowia i Wielkiej Farmacji okazało się druzgocące: polio zamiast zostać wyeliminowane, teraz naprawdę rośnie.
226	5	Wkrótce po tym, jak Światowa Organizacja Zdrowia (WHO) ogłosiła w sierpniu 2020 r., że wirus polio w Afryce został wyeliminowany, ONZ zgłosiło serię nowych przypadków polio w Sudanie – które jednak zostały wywołane jedynie przez szczepienia (!). W rezultacie ONZ musiała przyznać, że ten typ wirusa był „powszechny”. Były też inne przypadki w Etiopii, Republice Środkowoafrykańskiej i Czadzie. Od października 2020 r. w 15 krajach afrykańskich zgłoszono co najmniej 260 przypadków takiej „szczepionkowej polio”, co może być tylko małym wierzchołkiem góry lodowej.
226	6	Kampania szczepień zatrzymana przez Corona
226	8	Szef programu szczepień dla Afryki Subsaharyjskiej wyjaśnił przyczyny: „Jest to wirus polio, który zmutował w wyniku doustnego szczepienia osłabionym patogenem typu drugiego i przybył do Czadu z Nigerii. Ze względu na pandemię Covid-19 i zasady zachowania dystansu, musieliśmy wstrzymać wszelkie działania związane z akcją szczepień. W ten sposób wirus mógł rozprzestrzenić się w Czadzie i aż do Sudanu”. W sierpniu 2021 r. w Ugandzie odnotowano również wybuch polio, który z kolei wykazał genetyczne podobieństwa do wariantu wirusa wykrytego w Sudanie. Do tej pory w Afryce Subsaharyjskiej znanych jest coraz więcej porównywalnych przypadków.
226	9	Fałszywa pewność siebie i trywializacja
226	11	W Afryce zastosowano żywą szczepionkę, która jest tania, odporna na ciepło i łatwa do podania. Ostatecznie okazało się to nie tylko nieodpowiednie do wyeliminowania polio na kontynencie, ale nawet doprowadziło do jego rozprzestrzeniania się. Najbardziej pouczający i odkrywczy jest tutaj fakt, że były to rzekomo dobrze przetestowane, wolne od ryzyka i „bezpieczne” szczepionki – pamiętajcie, że nie były to nawet eksperymentalne szczepionki mRNA – które ostatecznie okazały się nie tylko szkodliwe, ale i zagrażające życiu.
226	12	Tanie szczepionki i niedostatecznie przetestowane
226	14	Dziś te same autorytety zdrowotne, przedstawiciele farmaceutyków i WHO podkreślają bezpieczeństwo i brak alternatyw dla szczepionek Covid na całym świecie – choć o ich mechanizmach działania i możliwych długoterminowych szkodach wiadomo znacznie mniej niż w przypadku zmodyfikowanej szczepionki przeciwko polio patogeny. To, co należy myśleć o wiarygodności prognoz tego kartelu szczepień, może zatem - po raz kolejny - imponująco „podziwiać” na czarnym kontynencie. Wydaje się, że nie przeszkadza to mediom głównego nurtu; może dlatego, że to tylko Afrykanie? To byłby kolejny przypadek rasizmu uwagi.
2260	1	„NATO nie jest agresywne”: Scholz kwestionuje obawy Rosji dotyczące bezpieczeństwa NATO
2260	3	Według własnych wypowiedzi kanclerz Olaf Scholz nie chce poważnie traktować wypowiedzi prezydenta Rosji Władimira Putina o agresywnych działaniach Sojuszu Atlantyckiego w przeszłości i traktuje związane z tym obawy bezpieczeństwa strony rosyjskiej wobec państw NATO jako debatę o historii .
2260	4	„Żeby było jasne: NATO nie jest agresywne, nie ma powodu do obaw; UE nie jest agresywna, nie ma powodu do obaw” – powiedział Scholz po angielsku podczas sesji pytań i odpowiedzi na Monachijskiej Konferencji Bezpieczeństwa w sobotę. Ale Władimir Putin jest innego zdania. „Kiedy mu to mówię, zawsze używa argumentu z byłej Jugosławii i mówi, że NATO zachowywało się tam agresywnie i krzywdziło ludzi, którzy nic nie zrobili”.
2260	5	„Odpowiadam, że staraliśmy się zapobiec ludobójstwu i że powinien zrozumieć, że mieszkańcy Bałkanów Zachodnich naprawdę chcą zostać członkami UE, więc ostatecznie widzą to inaczej” – powiedział Scholz.
2260	7	Istnieją więc rzeczywiste różnice zdań. „Wtedy on (prezydent Władimir Putin – przyp. red.) przychodzi i twierdzi, że w Donbasie jest coś takiego jak ludobójstwo, co jest naprawdę śmieszne, mówiąc wprost. Ale to jest jego historia”. Kanclerz podkreślił, że bardzo ważne jest zwracanie większej uwagi na to, co mówią inni. Ale takie argumenty mają swoje granice:
2260	8	„Gdybyśmy wzięli to dosłownie, nie byśmy optymistycznie patrzyli w przyszłość. I odmawiam tego. Myślę, że to tylko dyskusja o historii. A ja odpowiadam (Putin – przyp. red.) (...), że nie możemy zmieniać granic, że musimy zaakceptować integralność i suwerenność krajów, które mamy w Europie”.
2261	3	Dlaczego życie we Frankonii jest zagrożone. Właściwie wszędzie w Niemczech. I dlaczego, ściśle mówiąc, jest dobrą rzeczą.
2261	5	Słońce świeci obecnie nad Niemcami, a więc także nad Norymbergą i jej administracją miejską. Według portalu informacyjnego North Bavaria zapowiadają „temperatury powyżej 30 stopni” i przygotowują mieszkańców na najgorsze: „Letnie upały docierają do Frankonii: miasto Norymberga ostrzega przed„ ostrym zagrożeniem życia ”.
2261	7	Jak dobrze wiadomo, stan ostry różni się od nieostrego zagrożenia życia tym, że umiera się natychmiast, a nie później, jak wszyscy inni. Portal dalej donosi:
2261	9	„W ramach komunikatu prasowego miasta Departament Zdrowia Norymbergi zwrócił uwagę, że temperatury, które mogą zagrażać zdrowiu, mają zostać osiągnięte już w tym tygodniu. „Nawet przy 26 stopniach Celsjusza organizm reaguje wzmożoną potliwością i zaburzeniami krążenia” – czytamy w komunikacie ratusza.
