doc_id	paragraph_id	it-ge
2638	25	Und Europa. Lass mich dir sagen. Armes Europa, ohne Gas und mit knappen Nahrungsmittelvorräten. Der deutsche Bundeskanzler, armer Stern: Nimm mir alles weg, aber kein russisches Gas, von dem auch die italienische Kolonie profitiert. Benzin aus den USA? Mit Gastankern? Und wie viele braucht man? Und die Wiedervergaser? Es sollten mindestens fünfzig von ihnen sein. Und wo ist das Geld? Kredite aus den Staaten? Der Dollar ist jetzt in Ordnung. Aber es wird nicht morgen sein, weil die USA und die NATO die Bedingungen für eine finanzielle Katastrophe mit einem Reset, einer Pandemie, Sparmaßnahmen und einem Krieg vorbereitet haben, der - glaube ich - viel schlimmer sein wird als der von 2008-2009.
2638	27	Es wird eine Tragödie für die Menschen. Aber ich glaube, dass diese beängstigende Kombinatorik der zu zahlende Preis sein sollte – wie die gewöhnlichen Leute sagen werden – für den Übergang vom unipolaren zum multipolaren System …
2639	1	Kommunistische Regime und Gesundheitsdiktaturen: gleiche Geschichte, gleiches Ende
2639	3	Die Gesundheitsdiktatur wird genauso fallen wie die kommunistische Diktatur. Es fällt zuerst in ein symbolisches Land (raten Sie mal welches) und dann – für einen unaufhaltsamen Dominoeffekt – in alle anderen. Genau wie 1989 führte die Implosion der UdSSR auch zum Zusammenbruch ihrer treuen Satelliten. Und es wird wahrscheinlich ein symbolisches Ereignis geben, wie den Fall der Berliner Mauer. Vielleicht nur zur Metapher. Vielleicht wird es die Lügenmauer sein, auf der die Altäre des Gottes Vax und die Kirchen seiner Priester errichtet wurden. Wie dem auch sei, das wird passieren. Wir können dies aus einem einfachen Grund mit angemessener Sicherheit vorhersagen. Und das gilt für die außerordentlichen Ähnlichkeiten zwischen Kommunismus und Covidismus, zwischen Kommunismus und Panvaccinismus.
2639	5	"Denk darüber nach. In beiden Fällen handelt es sich um eine Art Götzendienst für eine Pseudowissenschaft. Marx war überzeugt, die unausweichlichen Gesetze der historischen Entwicklung identifiziert zu haben, präzise und ""mathematisch"" (in ihrer Umkehrung) wie das Gesetz der Schwerkraft. Ebenso glauben die Covididioten und die Ultravaxe an eine „Wissenschaft“ (in der Zweifel verboten und Debatten verabscheut werden), die auf Kriterien basiert, die denen, auf denen echte Wissenschaft basiert, genau entgegengesetzt sind. Für die Kommunisten war es nie ein Problem zu wissen, „ob“, sondern nur „wann“, es den endgültigen Sieg des Proletariats geben würde. In ähnlicher Weise war es für Ultravaxe nie ein Problem zu erraten, ""ob"" der Impfstoff das Aufkommen der Herdenimmunität begünstigt hätte, sondern nur bei ""welchem"" Prozentsatz geimpfter Personen."
2639	7	Für die Kommunisten sollten Prognosen nicht geändert, die Realität verfälscht werden, wenn die Realität nicht ihren unfehlbaren Prognosen entsprach. In gleicher Weise mussten für die Covididioten, wenn die Todesfälle „durch“ Covid zu Beginn der Pandemie nicht ausreichten, um genügend Angst zu wecken, die Todesfälle „mit“ Covid (die vielleicht nach einem Verkehrsunfall positiv getestet wurden) es tun im Deck gezählt werden. Während es bei Ultravaxen, wenn die Zahl der Infizierten und Krankenhauspatienten im Vergleich zu den messianischen Erwartungen an die „Erlösung“ des Impfstoffs dramatisch zunimmt, zu einem Problem der „Zahlen“ kommt, müssen die „Zählungen“ erneut durchgeführt werden, die „Parameter“ müssen geändert werden.
2639	9	Auch hier gab es für den Kommunismus keine Toleranz für „Dissidenten“. Sie sollten dämonisiert oder sogar beseitigt werden. Dasselbe gilt für die Covidiots und die Ultravaxes: Die Dodger des Virus- und Impfstoff-Single-Thought-Hebels sind grüner Brei, der mit Kanonen beschossen werden kann. Oder, schlimmer noch, Untermenschen wird sogar das universelle Recht auf Gesundheit verweigert, das auch heute noch den bösartigsten Übeltätern (Feinden ihrer eigenen Gesundheit) und den grausamsten Kriminellen (Feinden der Gesundheit anderer) garantiert wird.
2639	11	Schließlich war der Kommunismus von Beruf „Leugner“. So lange er konnte, leugnete er alles: vom Polizeicharakter der Regime hinter dem Vorhang bis zu den Millionen von Stalins Toten. Ebenso bestreiten die Covid-Betroffenen den Nutzen der Behandlungen und die Ultravaxe bestreiten das Vorhandensein von Nebenwirkungen.
2639	13	Kurz gesagt, nur mit der politischen und historischen Kategorie des Kommunismus ist es möglich, den ansonsten unerklärlichen Wahnsinn der heutigen Zeit zu entschlüsseln und zu entschlüsseln. Sowie seine abweichenden Variationen: wie die Suspendierung von Ärzten vom Dienst, die wahllose Punktion von Minderjährigen, die nachteilige Feindseligkeit gegenüber der Behandlung.
2639	15	Durch eine rücksichtslose Ironie des Schicksals (aber vielleicht kein Zufall) wurde Covid auf dem Territorium einer alten kommunistischen Diktatur geboren, während die Linie der stumpfen Strenge und des idiotischen Fanatismus in unserem Land gedeiht, vor allem dank einer kleinen Partei von schlecht verschleierte kommunistische Tradition (Ausdruck des Gesundheitsministers).
264	3	Im Neusprech der orwellianischen atlantischen Kolonie des Sultanats Draghistan wird Krieg Frieden genannt und um ihn zu erlangen, müssen Sie nur die Heizkörper und die Klimaanlage ausschalten.
264	4	"Tatsächlich ist der Sultan von Draghistan von seinem bereits bewundernswerten „Du lässt dich nicht impfen, du stirbst und du tötest“ zu dem ebenso lakonischen und pointierten „Bevorzugst du Ruhe oder Klimaanlage?“ übergegangen. Etwas, das sich anhört wie „Schalte die Klimaanlage ein und töte ein ukrainisches Kind“. Es spielt keine Rolle, dass sogar ein zweijähriges Kind den Mangel an logischer Verbindung zwischen einer Klimaanlage (daher die impliziten Sanktionen, die darauf abzielen, kein russisches Gas zu kaufen) und einer Friedensverhandlung mit Russland bemerken kann. Um das zu erreichen, was in der paläoitalienischen Sprache „Frieden“ genannt wird, wäre es logisch, dass es ratsam wäre, ein Klima der Entspannung zu schaffen, um den Dialog zu fördern, der kaum mit Sanktionen oder, noch schlimmer, mit Waffenlieferungen zu erreichen ist zu einer der beiden Konfliktparteien. Aber – offensichtlich – wollen die Überseeherren das nicht, und der Sultan der Draghistan-Kolonie gehorcht – zusammen mit dem Chor seiner anderen europäischen Kollegen – ungeachtet der katastrophalen wirtschaftlichen, sozialen und (in der Hoffnung, dass es nie passiert) militärischen Folgen. Wieder in Orwells Schule, und wie im Fall des vorherigen Covid-Notstands (oder eher „Ausnahmezustand“), müssen der Staat und die Presse Angst und Hass gegen einen Feind erzeugen, damit sie es tun, um ihn zu bekämpfen notwendig sein, zu gehorchen. Während also im Fall von Covid der Feind die „No-Vaxes“ waren (und immer noch sind), ist der Feind jetzt ein „gegnerisches“ Land, das nach dem Willen der Verantwortlichen ein solches ist. Andererseits ist „Putin schlimmer als ein Tier“, so der sehr diplomatische und hochqualifizierte Leiter der Diplomatie von Draghistan – ein feiner Stratege, um den uns die Welt beneidet – Luigi di Maio. Gegen dieses schreckliche Ungeheuer, das laut der Erzählung der globalistischen Propaganda eines Tages – aus dem Bett steigend – aus Langeweile beschloss, in die benachbarte Ukraine einzudringen, müssen Waffen geschickt werden, um es zu Fall zu bringen. Offensichtlich gilt die Verfassung der ehemaligen Italienischen Republik nur in der Kunst. 11 stellt fest, dass „Italien den Krieg als Instrument der Verletzung der Freiheit anderer Völker und als Mittel zur Beilegung internationaler Streitigkeiten ablehnt“. Und wehe natürlich jedem, der sich wie Prof. Orsini fragt, warum es zu diesem Konflikt gekommen ist. Wehe zu sagen, dass die Ursache die fortschreitende „Einkreisung“ der NATO gewesen sein könnte, die Verfolgung russischsprachiger Menschen in der Ukraine durch Neonazi-Bataillons (jetzt von der westlichen Propaganda als friedliche kantische Philosophen dargestellt), die den Nazi-Kollaborateur Bandera lobten (der sogar auftritt auf Briefmarken) oder dass die ""Orangene Revolution"" vom ""Philanthropen"" Soros und seinen Kumpane [2] finanziert wurde (Verschwörung!). Draghistans Propaganda ist einfach, sie ist „für Dummköpfe“: „Ein böser Diktator namens Putin ist in ein freies, glückliches und demokratisches Land eingedrungen, um Frauen und Kinder zu töten!“; ein bisschen wie für Klimaanlage und Ruhe."
2641	1	Bei der Krise in der Ukraine geht es nicht um die Ukraine. Dies betrifft Deutschland
2641	3	Die Ukrainekrise hat nichts mit der Ukraine zu tun. Wir sprechen über Deutschland und insbesondere über eine Gaspipeline, die Deutschland mit Russland verbindet und Nord Stream 2 heißt. Washington betrachtet diese Pipeline als Bedrohung seiner Vormachtstellung in Europa und hat versucht, das Projekt bis zum Schluss zu sabotieren. Trotzdem hat sich Nord Stream 2 weiterbewegt und ist jetzt voll funktionsfähig und einsatzbereit. Sobald die deutsche Regulierungsbehörde die endgültige Zertifizierung erteilt hat, beginnen die Gaslieferungen.
2641	4	Deutsche Hausbesitzer und Unternehmen werden eine zuverlässige Quelle sauberer und erschwinglicher Energie haben, während Russland seine Gaseinnahmen erheblich steigern wird. Es ist eine Win-Win-Situation für beide Seiten.
2641	6	Das außenpolitische Establishment der USA ist mit dieser Entwicklung nicht zufrieden. Sie wollen nicht, dass Deutschland immer abhängiger von russischem Gas wird, denn Handel schafft Vertrauen und Vertrauen führt zu erweitertem Handel. Während sich die Beziehungen aufheizen, werden Handelsbarrieren beseitigt, Vorschriften gelockert, Reisen und Tourismus intensiviert und eine neue Sicherheitsarchitektur eingeführt.
2641	8	In einer Welt, in der Deutschland und Russland Freunde und Handelspartner sind, besteht kein Bedarf mehr an US-Militärbasen, teuren US-amerikanischen Raketen- und Waffensystemen oder der NATO. Es ist auch nicht erforderlich, Energie in US-Dollar zu handeln oder US-Treasuries zu lagern, um Konten auszugleichen. Transaktionen zwischen Handelspartnern können in ihren eigenen Währungen abgewickelt werden, was zwangsläufig zu einem starken Wertverfall des Dollars und einer dramatischen Verschiebung der Wirtschaftsmacht führen wird. Aus diesem Grund lehnt die Biden-Administration Nord Stream 2 ab.
2641	10	Dies ist nicht nur eine Pipeline, sondern ein Fenster in die Zukunft, eine Zukunft, in der sich Europa und Asien in einer riesigen Freihandelszone vereinen, die ihre gegenseitige Macht und ihren Wohlstand stärkt, während die Vereinigten Staaten an der Seitenlinie bleiben.
2641	11	"Die Festigung der Beziehungen zwischen Deutschland und Russland läutet das Ende der ""unipolaren"" Weltordnung ein, über die die Vereinigten Staaten in den letzten 75 Jahren wachten. Ein deutsch-russisches Bündnis riskiert, den Niedergang der Supermacht vor dem Abgrund zu beschleunigen. Aus diesem Grund ist Washington entschlossen, alles zu tun, um Nord Stream 2 zu sabotieren und Deutschland in seiner Umlaufbahn zu halten. Es ist eine Frage des Überlebens."
2641	12	Hier kommt die Ukraine ins Spiel. Die Ukraine ist Washingtons „Waffe der Wahl“, um Nord Stream 2 zu torpedieren und einen Keil zwischen Deutschland und Russland zu treiben. Die Strategie ist der ersten Seite des US Foreign Policy Handbook entnommen, unter der Überschrift: Divide and Conquer. Washington muss den Eindruck erwecken, dass Russland eine Gefahr für die europäische Sicherheit darstellt. Das ist das Ziel.
2641	13	Sie müssen beweisen, dass Putin ein blutrünstiger, kapriziöser und unzuverlässiger Angreifer ist. Zu diesem Zweck wurden die Medien angewiesen, obsessiv immer wieder zu wiederholen, dass „Russland plant, in die Ukraine einzumarschieren“.
2641	14	"Was ungesagt bleibt, ist, dass Russland seit der Auflösung der Sowjetunion in kein Land einmarschiert ist, dass die Vereinigten Staaten im gleichen Zeitraum in mehr als 50 Ländern eingedrungen sind oder Regime gestürzt haben und dass die Vereinigten Staaten mehr als 800 Militärbasen unterhalten in Weltweit. Nichts davon wird von den Medien berichtet, im Mittelpunkt steht vielmehr der ""böse Putin"", der rund 100.000 Soldaten entlang der ukrainischen Grenze versammelt hat und damit droht, ganz Europa in einen neuen blutigen Krieg zu stürzen."
2641	16	All diese hysterische Kriegspropaganda wird mit der Absicht geschaffen, eine Krise hervorzurufen, die dazu verwendet werden kann, Russland zu isolieren, zu dämonisieren und schließlich in kleinere territoriale Einheiten zu spalten. Das eigentliche Ziel ist aber nicht Russland, sondern Deutschland. Schauen Sie sich diesen Auszug (unten) aus einem Artikel von Michael Hudson in The Unz Review an:
2641	18	Die einzige Möglichkeit für amerikanische Diplomaten, europäische Käufe zu blockieren, besteht darin, Russland zu einer militärischen Reaktion zu drängen und dann so zu tun, als würde die Rache für diese Reaktion alle rein nationalen Wirtschaftsinteressen übertrumpfen. Wie die Unterstaatssekretärin für politische Angelegenheiten, Victoria Nuland, während einer Pressekonferenz des Außenministeriums am 27. Januar erklärte: „Wenn Russland auf die eine oder andere Weise in die Ukraine einmarschiert, wird Nord Stream 2 nicht vorankommen.“1 .
2641	20	Es ist schwarz auf weiß geschrieben. Bidens Team will „Russland in eine militärische Reaktion drängen“, um Nord Stream 2 zu sabotieren. Dies impliziert, dass es eine Art Provokation geben wird, die darauf abzielt, Putin dazu zu bringen, seine Truppen über die Grenze zu schicken, um ethnische Russen im Osten des Landes zu verteidigen. Wenn Putin den Köder schluckt, wird die Antwort schnell und heftig sein. Die Medien werden diese Aktion als Bedrohung für ganz Europa anprangern, während die Führer der Welt Putin als den „neuen Hitler“ anprangern werden. Das ist kurz und knapp Washingtons Strategie, und all diese Inszenierung dient einem Zweck: Bundeskanzler Olaf Scholz politisch unmöglich zu machen, Nord Stream 2 durch den finalen Genehmigungsprozess zu bringen.
2641	22	"Angesichts dessen, was wir über Washingtons Widerstand gegen Nord Stream 2 wissen, fragen sich die Leser vielleicht, warum die Biden-Regierung Anfang dieses Jahres den Kongress dazu aufgefordert hat, keine weiteren Sanktionen gegen das Projekt zu verhängen. Die Antwort auf diese Frage ist einfach: Innenpolitik. Deutschland ist dabei, seine Atomkraftwerke stillzulegen und benötigt Erdgas, um sein Energiedefizit auszugleichen. Darüber hinaus ist die Androhung von Wirtschaftssanktionen eine ""Folie"" für Deutsche, die darin ein Zeichen ausländischer Einmischung sehen. „Warum mischen sich die Vereinigten Staaten in unsere Energieentscheidungen ein? fragt der Mitteldeutsche. ""Washington sollte sich um seine eigenen Angelegenheiten kümmern und sich nicht in unsere einmischen."""
