doc_id	paragraph_id	ru-ge
2485	44	Und genauso wie auf dem Platz, es gibt keine strafrechtliche Haftung für Impfstoffhersteller und deren Anwender, wird irgendwie vergessen, dass Impfungen erst einmal ein Milliardengeschäft sind. Es gibt auch keine öffentliche Kontrolle des Impfvorgangs durch die Eltern. Es läuft alles darauf hinaus, an das „ehrliche, edle Wort“ der Beamten zu glauben, dass alles getestet und sicher ist. Um zu sagen, dass russische Beamte, die sich für Impfungen einsetzen, sich irgendwie von ihren ukrainischen Kollegen unterscheiden, muss man viel Optimismus haben. Die Beamten des Gesundheitsministeriums - noch mehr. Und dass wir noch nicht „explodiert“ sind, ist eine Frage der Zeit: Die gebildetsten Eltern demonstrieren bereits im ganzen Land gegen die Zwangsimpfung http://katyusha.org/view?id=12112.
2486	4	Russland braucht einen Impfstoff gegen die zerfallende kulturelle Epidemie des Westens
2486	5	Die rasche Verbreitung der Ideologie „Black lives matter“ aus den Vereinigten Staaten im ganzen Westen hat gezeigt, dass Russland Immunität gegen fremde soziokulturelle Trends, kulturelle und zivilisatorische Impfung gegen diese und andere Epidemien braucht …
2486	8	Bundesnachrichtenagentur
2486	10	Die rasche Verbreitung der Ideologie „Black Lives Matter“ aus den Vereinigten Staaten im ganzen Westen hat gezeigt, dass Russland die ernsthafteste Immunität gegen fremde soziokulturelle Trends, kulturelle und zivilisatorische Impfungen gegen diese und andere ähnliche Epidemien benötigt.
2486	12	Das Vorhandensein einer solchen Immunität ist ein charakteristisches Merkmal der Zivilisation als solcher. Wenn man einerseits einen gewissen Einfluss auf andere hat – „Soft Power“, wie man heute sagt. Andererseits sind Sie immun gegen fremde Einflüsse. Wenn Sie beide Faktoren haben und gleichzeitig bestimmte wirtschaftliche und strategische Ressourcen haben, um all dies zu stärken, können Sie nur dann Anspruch auf den Status der Zivilisation erheben.
2486	14	"Aufgrund der Arbeit der ""Agenten"" ist es jedoch schwierig, eine solche Immunität für Russland zu erreichen - ich meine nicht die fünfte Kolonne, sondern wörtlich die Akteure, die die Träger moderner westlicher Trends sind. Sie verstehen, dass es in unserem Land für Vertreter der intellektuellen Klasse einfacher ist, an die Spitze zu gelangen und ihre eigene Position zu behaupten, da sie ein solcher „Agent“ linker soziokultureller Veränderungen sind, die aus dem Westen kommen."
2486	16	Einfach gesagt, wenn ich jetzt anfange, moderne westliche Ideen zu predigen, zeige, dass ich sie im Gegensatz zu vielen in Russland sehr gut kenne und darüber hinaus mit den Machern dieser Ideen im Westen in Kontakt stehe, dann wird mein Status hier steigen scharf. Wenn ich, sagen wir, ein Vorbote der „Black Lives Matter“-Bewegung in Russland werde, dann kann ich schon allein aufgrund der Tatsache, dass ich ein guter Übersetzer dieser Ideen bin, zu einer bedeutenden Person in der russischen Kulturgemeinschaft werden.
2486	18	Boris Mezhuev: Russland braucht einen Impfstoff gegen die Epidemie kultureller Strömungen aus dem Westen
2486	20	Bundesnachrichtenagentur
2486	22	Das ist eine Tatsache, und daran kann noch nichts geändert werden. Es ist klar, dass ein solcher Zustand junge Menschen anziehen wird, die sich für das moderne westliche Leben interessieren. Nicht, weil wir einen Grund dafür hätten, sondern weil Menschen, die sich als „Agenten“ westlicher Trends präsentieren, hier großen Einfluss haben. Einige von ihnen sind talentierter, andere weniger, aber ihre Rolle wird immer groß sein.
2486	24	Dementsprechend bietet dies einige Ressourcen in Bezug auf die interne russische Ausrichtung. Nehmen wir an, ich habe keine Position, bin aber ein Unterstützer des Rassen- oder Geschlechterbewusstseins. Und schon habe ich als Träger der „fortgeschrittenen“ Ideologie eine Ressource, um der Bürokratie zu widerstehen, auch in Wissenschafts- und Bildungsorganisationen, in denen ich mich befinde.
2486	26	Und es ist eine riesige Ressource. Es wird eine große Anzahl junger und nicht unbedingt junger Menschen geben, die sicherlich davon profitieren werden. Wir haben eine „konservative Impfung“, basierend auf unserer historischen Erfahrung, vor allem in den 1990er Jahren. Und viele junge Leute haben nichts davon. Sich zu einem Werkzeug im Kampf gegen die bestehenden russischen Strukturen zu machen, die sich in einem sehr unveränderlichen Zustand befinden, ist für sie eine natürliche Form der Karriereentwicklung.
2486	28	Wie kann man dem widerstehen?
2486	30	Bundesnachrichtenagentur
2486	32	Wir brauchen ein Element der konservativen Erziehung. Wir brauchen eine seriöse Infrastruktur, die die Entstehung dieser westlichen Ideen aufzeigt, ihren Platz im modernen Leben des Westens demonstriert, über die Grundlagen spricht, auf denen die russische Kultur und das russische Leben basieren sollten, und warum das blinde Ausleihen moderner westlicher Kulturtrends ist dumm und destruktiv. Und warum brauchst du noch etwas.
2486	34	Es ist klar, dass einige kulturelle Veränderungen auch in Russland stattfinden müssen, aber sie müssen von einer anderen Logik, anderen Prinzipien und Grundlagen ausgehen. Schließlich führen die Gründe, die der Westen anbietet, tatsächlich zu nichts Gutem.
2486	36	"Es sollte viele solcher Zentren konservativer Bildung geben, sie sollten unabhängig sein, die Meinungsfreiheit wahren und gleichzeitig nicht auf der Suche nach westlichen Stipendien herumlaufen. Das ist schwierig, weil die russische Regierung, wie jede Regierung, versucht, es zu verwalten, wenn sie jemanden unterstützt. Daher ist es wünschenswert, dass diese Zentren universitären Charakter haben, zumindest den Universitäten angegliedert sind und eine gewisse intellektuelle Autonomie haben. Dann würden die Vertreter dieser konservativen Aufklärung den Vorwurf nicht scheuen, sie seien ""ein Werkzeug der politischen Propaganda""."
2486	38	Dies wurde einst in England erreicht und als „Viktorianismus“ bezeichnet, als die englischen Universitäten anfingen, eine solche Rolle zu spielen. Dies geschah einmal im Kaiserdeutschland und dann in der Weimarer Republik, als die Bedeutung der Universitäten stark zunahm und sie sich zu wahrhaft unabhängigen Zentren geistiger Erleuchtung entwickelten. In gewissem Maße war das auch in Amerika so, zumindest in den besten Jahren der Entwicklung dieses Landes – bis die aus Europa kommende Postmoderne die weitgehend nach deutschen Traditionen geschaffenen Grundlagen der kulturellen Bildung in den Vereinigten Staaten sprengte.
2486	40	Es gibt also positive Beispiele, und ich denke, dass dies auch in Russland möglich wäre. Denn politische Propaganda wird keine Rolle spielen. Denn wenn die Agenten westlicher Kulturströmungen auf Menschen treffen, die verstehen, dass sie gezwungen sind, jedes Wort mit ihren Vorgesetzten, sei es in der Universität oder in der Politik, zu prüfen, dann führt das natürlich zu nichts Gutem.
2486	42	Natürlich können solche Universitäten auf anderen Fundamenten aufgebaut werden, in einer Art technotronischer Form, mit YouTube-Kanal und TV-Zugang, und haben alle Fähigkeiten und Möglichkeiten zur technologischen Entwicklung. Dann wird Russland wirklich in der Lage sein, die schwierige Zeit zu überstehen, in der diese ganze Welle zu uns kommt. Andernfalls wird unser Land von westlichen Trends beeinflusst, die darüber hinaus in unserem Land einen pseudomorphen Charakter annehmen werden, wie es beim Marxismus der Fall war, dh sie werden unter Berücksichtigung bestimmter Besonderheiten umgesetzt. Oder sie werden hier sogar für die unkritische Europäisierung Russlands eintreten.
2487	3	Von wem kaufen Günzburg und das Zentrum von Gamaleya den Impfstoff in großen Mengen für Rubel und Dollar?
2487	4	Die Nachrichtenagentur REGNUM analysierte die Aktivitäten des Gamaleya-Zentrums und fand die kuriosesten Details, die für dieses Zentrum und seinen Leiter, Alexander Gintsburg, sehr unangenehme Fragen aufwerfen...
2487	7	Günzburg und das Zentrum von Gamaleya: Wer kauft den Impfstoff in großen Mengen für Rubel und Dollar?
2487	9	Autor - Anastasia Stepanova
2487	11	Die umstrittenen Äußerungen von Alexander Gintsburg, dem Leiter des Gamaleya-Forschungszentrums, das Entwickler und einer der Hersteller des Impfstoffs Gam-Kovid-Vak (Sputnik V) ist, werden bereits mit den Märchen der Brüder Grimm verglichen. Günzburg sagte im Dezember 2020 ambitioniert, dass Sputnik V für zwei Jahre Immunität gegen die Infektion des 21. Jahrhunderts schaffen werde, im April 2021 äußerte er zudem die Hoffnung auf lebenslange Immunität nach der Impfung, und bereits im Juni kündigte der Leiter des Gamaleya-Zentrums dies an er würde alle sechs Monate geimpft werden müssen. Also immerhin: Gibt es Schutz für sechs Monate, ein Jahr, zwei Jahre oder lebenslang? Dies ist nicht nur eine Frage des epidemischen Wohlergehens der Russischen Föderation, sondern auch von riesigem Geld, für einige eine astronomische Marge.
2487	13	REGNUM analysierte Regierungsaufträge des Gamaleya-Zentrums und entdeckte eine höchst merkwürdige Sache: Eine Regierungsinstitution, die nicht nur als Entwickler, sondern auch als Hersteller eines Impfstoffs aufgeführt ist, fungierte 2020-2021 als Kunde (!!!) für etwa 30 Regierungsverträge mit einem bestimmten „einzelnen Lieferanten“ für die Produktion von zig Millionen Dosen von Sputnik V. Der Gesamtbetrag dieser Transaktionen hat im Sommer dieses Jahres die Marke von 113,6 Milliarden Rubel überschritten, und mindestens drei davon waren sehr anständige Beträge in Fremdwährung. Aber der Lieferant selbst taucht nicht in offenen Quellen auf und wird nicht offengelegt.
2487	15	Wer stellt also den Impfstoff der Marke Gamaleya Center her? Interessante Details über das Zentrum von Gamaleya sind im Material der Nachrichtenagentur REGNUM zu finden.
2487	17	Über den Impfstoff und das Gamaleya-Zentrum
2487	19	Das Registrierungszertifikat für den Gam-Kovid-Vak-Impfstoff (Warenzeichen Sputnik V) wurde am 11. August 2020 ausgestellt. Es wird als der weltweit erste registrierte Impfstoff zur Vorbeugung von COVID-19 bezeichnet. Entwickler ist das nach N. F. Gamaleya benannte Nationale Forschungszentrum für Epidemiologie und Mikrobiologie des russischen Gesundheitsministeriums.
2487	21	Seit 1999 wird das Zentrum von Alexander Gintsburg geleitet, der im November 2021 70 Jahre alt wird. Aus offenen Quellen ist bekannt, dass Günzburg seinen Abschluss an der Fakultät für Biologie und Bodenkunde der Moskauer Staatsuniversität gemacht hat und ein Doktor der Biowissenschaften ist. Er arbeitet seit 1982 im Zentrum von Gamaleya. Laut TASS ist er seit 2000 gleichzeitig Leiter der Abteilung für Infektologie der medizinischen und präventiven Fakultät für postgraduale Berufsausbildung der Moskauer Medizinischen Akademie. I. M. Sechenov. Er ist Mitglied des Sputnik-V-Impfstoffentwicklungsteams.
2487	23	TASS stellt fest, dass Günzburgs Tochter und Frau auch in Gamaleya arbeiten (oder gearbeitet haben). In der Einkommenserklärung des Leiters des Zentrums für das Jahr 2020 taucht der Ehepartner hingegen nicht auf.
2487	25	Das Einkommen von Alexander Gintsburg für das Pandemiejahr belief sich auf 18.352.730,37 Rubel (durchschnittlich etwa 1,5 Millionen Rubel pro Monat) gegenüber 7.712.177,36 Rubel im Jahr 2019. Eine Steigerung um fast das Zweieinhalbfache.
2487	27	"Übrigens hat das Gamaleya Center am 13. Juli 2021 einen Vertrag im Wert von 9.573.600 Rubel für den Kauf eines Audi A8L 45 der AUDI AG unterzeichnet. Es wird auf der Website des Autohändlers als ""eine luxuriösere Version der A8-Executive-Limousine"" beschrieben. Gewöhnst du dich schnell an gute Dinge?"
2487	30	Streiten sie sich über das Timing?
2487	32	Im Dezember 2020 erklärte Alexander Gintsburg auf Soloviev LIVE, als er die Schutzbedingungen kommentierte, dass der Sputnik-V-Coronavirus-Impfstoff zwei Jahre lang Immunität schafft, während das Pfizer-Medikament drei bis vier Monate lang Immunität schafft: „Ich kann, das ist nur eine Vermutung, experimentell Daten werden benötigt. Was unseren Impfstoff betrifft, die Plattform, auf der er entwickelt wurde, der Ebola-Impfstoff wurde darauf entwickelt, und es gibt experimentelle Daten, die belegen, dass ein ähnliches Impfstoffpräparat mindestens zwei Jahre lang Schutz bietet, vielleicht länger. .
2487	34	Im April 2021 dasselbe aus Günzburg: „Ich habe die Hoffnung, dass der Impfstoff nicht ein, zwei Jahre wirkt, sondern lebenslang. Zweimal gespritzt, na ja, dort leben - fünf, zehn Jahre, länger. Wie gesagt, ich werde meine Antikörper in meinem Testament meinen Nachkommen hinterlassen.
2487	36	Und wieder ist er derselbe, aber schon Ende Juni 2021: „Derzeit muss geimpft werden, wie es jetzt in allen Weisungsunterlagen des Gesundheitsministeriums steht – und es steht ganz richtig geschrieben – alle sechs Monate.“
2487	38	Im Oktober 2021 präzisierte er, dass die Impfung mit dem Zweikomponenten-Impfstoff Sputnik V und die anschließende Wiederholungsimpfung mit der nasalen Form des Medikaments höchstwahrscheinlich nicht nur vor den schweren Folgen des COVID-19-Verlaufs, sondern auch vor einer Coronavirus-Infektion schützen würde Allgemeines.
2487	40	Wenn Sie sich nicht mit der wissenschaftlichen und medizinischen Seite des Themas befassen, ist die Häufigkeit der Wiederholungsimpfung immer noch eine ziemlich nützliche Frage: „Wie viel?“ Wie viel und wie oft Milliarden Rubel aus dem Budget ausgegeben werden.
2487	42	Die Rechnungskammer der Russischen Föderation schätzte die Ausgaben der Regionen für Maßnahmen zur Verhinderung der Folgen einer Coronavirus-Infektion im Jahr 2020 auf 1.093,6 Milliarden Rubel. Im selben Jahr wurde das regionale Haushaltsdefizit des Landes auf 811,1 Milliarden Rubel geschätzt.
2487	44	Regierungsaufträge Gamaleya
2487	46	Um die ungefähren Kosten für Impfstoffe zu berechnen, wenden wir uns den Daten der Stopcoronavirus-Website zu. rf, die besagt, dass 50.960.796 Menschen vollständig geimpft wurden. Es sei daran erinnert, dass der Löwenanteil in diesem Band auf Sputnik V entfällt.
2487	48	Ende Februar 2021 kündigte die russische Regierung eine Senkung der Einkaufspreise für Impfstoffe von 1,9 Tausend Rubel auf 850-870 Rubel für zwei Komponenten an. Somit sollten die Kosten für Impfstoffe mit solchen Inputs (einschließlich 50,9 Millionen Geimpfter) etwa 43,826 Milliarden Rubel betragen. Aber hier ist das Interessante: Bereits im Mai 2021 erklärte ein Vertreter des Ministeriums für Industrie und Handel der Russischen Föderation in der Veröffentlichung der Rossiyskaya Gazeta, dass die produzierten Mengen des Coronavirus-Impfstoffs das Budget bereits fast 60 Milliarden Rubel gekostet hätten. Solche Diskrepanzen sind etwas verwirrend. Vor allem vor dem Hintergrund der Impfpflicht und einer entwickelten aggressiven Kampagne gegen Bürger, die sich nicht impfen lassen wollen.
2487	50	Die Nachrichtenagentur REGNUM analysierte unter Verwendung von Daten aus dem Projekt „Government Expenditure“ der Rechnungskammer der Russischen Föderation die Verträge des Gamaleya-Zentrums aus dem Jahr 2020 im Wert von 1 Million Rubel oder mehr, die die Entwicklung und Herstellung eines Impfstoffs betrafen, und fand heraus interessantes Detail.
2487	52	Das Zentrum, das als Hersteller des Impfstoffs Sputnik V aufgeführt ist, fungierte 2020-2021 als Kunde (!!!) von etwa 30 staatlichen Verträgen zur „Durchführung von Arbeiten zur Herstellung des Arzneimittels Gam-COVID-Vac“. . Alle Verträge wurden nach dem Schema „Einkauf bei einem einzigen Lieferanten“ unterzeichnet, der Lieferant wurde jedoch nicht bekannt gegeben.
2487	54	Drei Verträge wurden in Fremdwährung abgeschlossen. Ihre Gesamtkosten betragen 30,18 Millionen US-Dollar (etwa 2,12 Milliarden Rubel). Beispielsweise wurde am 10. Juli 2021 ein Vertrag über 15,6 Millionen US-Dollar und 1 Million Dosen unterzeichnet.
2487	56	Der größte Rubelvertrag wurde am 30. Juli 2021 über einen Betrag von 33.500.322.296,64 Rubel und 34.839.120 Dosen abgeschlossen, dh etwa 961,5 Rubel pro Dosis zu einem Verkaufspreis für den von der Regierung der Russischen Föderation genehmigten Sputnik-V-Impfstoff auf der Ebene von 866 Rubel 81 Kopeken für zwei Komponenten.
