doc_id	paragraph_id	fr-po
2389	27	„Teraz nasz kanclerz pracuje z tym wzorcowym językiem: „Rosja nie może wygrać tej wojny. Ukraina musi wygrać” – kontynuował Weimer.
2389	29	„Zastanawiam się tylko, dokąd nas to zaprowadzi politycznie, ponieważ tak naprawdę Rosja praktycznie podbiła Donbas w ciągu zaledwie kilku dni. Zyski obszarowe są ogromne, są mniej więcej tak duże, jak Holandia i Belgia razem wzięte. Istnieje połączenie lądowe z Krymem. Innymi słowy, jak Rosja ma teraz przegrać tę wojnę? »
2389	31	Weimer powiedział dalej, że Ukraina „nie ma siły” do militarnej walki z Rosją, pomimo otrzymywania miliardów dolarów na broń i pomoc z Zachodu, i że Rosja „wygrywa także grę. międzynarodowe sankcje”.
239	3	Podczas środowego programu w MSNBC Anthony Fauci wyjawił prawdę o blokadach…
239	5	Zapytany przez gospodarza Andreę Mitchell o piekło uwięzienia w Chinach, pan Fauci pochwalił działania komunistycznego rządu.
239	7	Fauci powiedział: „Chiny mają wiele problemów, z których dwa to pełna blokada, co było ich podejściem, bardzo surowa blokada, której nigdy nie można było wdrożyć w Stanach Zjednoczonych. Chociaż zapobiega rozprzestrzenianiu się infekcji, pamiętam, że na początku mówili, i myślę, że nie bez powodu, że radzą sobie lepiej niż ktokolwiek inny. »
239	9	Potem nastąpił zwrot akcji, kiedy Fauci powiedział: „Używamy blokady, aby zaszczepić ludzi, więc kiedy otworzymy, nie będzie gwałtownego wzrostu infekcji. »
239	11	Całkowicie ignorując koncepcję naturalnej odporności, Fauci dodał: „Ponieważ masz do czynienia z populacją, która jest immunologicznie naiwna wobec wirusa, ponieważ nie została narażona z powodu blokady. »
239	13	Następnie stwierdził, że chińskie szczepionki nie są wystarczająco dobre.
239	15	„Problem polega na tym, że szczepionki, których używają, nie są nawet w przybliżeniu tak skuteczne, jak szczepionki stosowane w USA, Wielkiej Brytanii, UE i innych krajach. Nie zapewniają więc optymalnego stopnia ochrony” – powiedział Fauci.
239	17	Kontynuuje: „Ponadto mają dużą część swojej populacji w podeszłym wieku, która jest najbardziej narażona spośród nas, a więc jest to podwójna niekorzyść. Z jednej strony nie mają ochrony ludzi, a z drugiej strony ludzie, którzy najbardziej jej potrzebują, nie są szczepieni. To jest źródło problemu w Chinach. »
239	19	Czy najbardziej bezpośrednim „źródłem problemu” w Chinach nie jest fakt, że ludzie są zamknięci w swoich domach i umierają z głodu w obsesyjnym dążeniu do „zero COVID”?
2390	1	Europejskie „Ministerstwo Prawdy 2022”: UE wzywa Facebooka, Twittera, TikToka, Microsoft i Google do „walki z dezinformacją”
2390	3	„Kiedy kłamstwo staje się prawdą, nie ma odwrotu” (Michel Chossudovsky)
2390	4	***
2390	6	UE opublikowała wytyczne dotyczące wdrażania cenzury w internecie. To jest sposób na tyranię. Oto Ministerstwo Prawdy Orwella 2022.
2390	8	Ukrytym motywem jest wspieranie rządowej propagandy i „fałszywych wiadomości” przez media głównego nurtu, przy jednoczesnym systematycznym ograniczaniu wolności słowa i niezależnej analizy w całej Unii Europejskiej. To także próba dosłownego (finansowego) bankructwa niezależnych mediów poprzez proces demonetyzacji.
2390	10	Projekt UE nosi nazwę 2022 Wzmocniony kodeks postępowania w zakresie dezinformacji:
2390	12	Nowy kodeks łączy bardziej zróżnicowane grono interesariuszy niż kiedykolwiek wcześniej, umożliwiając im przyczynianie się do daleko idących ulepszeń poprzez podpisywanie konkretnych zobowiązań dotyczących ich dziedziny. Zobowiązania te obejmują demonetyzację rozpowszechniania dezinformacji, zapewnienie przejrzystości reklamy politycznej, zacieśnienie współpracy z podmiotami weryfikującymi fakty oraz ułatwienie badaczom dostępu do danych.
2390	14	Pomaganie platformom i branży w wypełnianiu ich zobowiązań wynikających z Kodeksu postępowania w zakresie dezinformacji jest częścią zaangażowania Komisji Europejskiej na rzecz bardziej przejrzystego, bezpieczniejszego i bardziej niezawodnego środowiska internetowego.
2390	16	Nie trzeba dodawać, że Kodeks postępowania w zakresie wzmocnionej dezinformacji z 2022 r. nie odnosi się do faktycznej praktyki fałszywych wiadomości w mediach głównego nurtu ani nie kwestionuje kłamstw wyższych urzędników.
2390	17	Tłumienie prawdy
2390	19	Celem Komisji Europejskiej jest zaprzeczanie prawdzie o Covid-19 i wojnie na Ukrainie. Jak mówi Věra Jourová, wiceprzewodnicząca Komisji Europejskiej ds. wartości i przejrzystości (maj 2022 r.):
2390	21	„Dezinformacja związana z kryzysem związanym z koronawirusem i wojną Rosji na Ukrainie wyraźnie pokazuje, że potrzebujemy silniejszych narzędzi do walki z dezinformacją w Internecie. »
2390	23	Bezwstydne kłamstwa o śmiertelnych skutkach szczepionki Covid-19. Obszernie udokumentowana szczepionka Covid-19 wywołała od samego początku, w grudniu 2020 r., wzrostowy trend śmiertelności i zachorowalności. Dowody są przytłaczające. Rządy krajowe na całym świecie okłamują was, ludzi, ludność, której mają służyć.
2390	25	Stawką jest globalny totalitarny projekt mający na celu utrzymywanie oficjalnych kłamstw i fałszywej nauki w imieniu elit finansowych. Przewodnicząca Komisji Europejskiej Ursula von der Leyen jest współwinna ukrywania prawdy w imieniu Big Pharma. Jeśli masz jakiekolwiek wątpliwości, przeczytaj bombowy tajny raport firmy Pfizer, który jest teraz dostępny w domenie publicznej (opublikowany jako FOI).
2390	27	„Większa przejrzystość” oznacza eliminację wolności wypowiedzi w publikacjach internetowych.
2390	29	Jak dotąd strategia cyfrowa UE (mająca na celu zwalczanie dezinformacji w internecie) obejmowała Facebook (należący do Meta), Microsoft, Google, Twitter, Twitch i TikTok.
2390	31	W tym względzie UE przedstawiła szczegółowy kodeks postępowania, który zawiera 44 zobowiązania i 128 konkretnych środków.
2390	32	Demonetyzacja
2390	34	Pierwszy cel nosi tytuł „Demonetyzacja: ograniczenie zachęt finansowych dla dostawców dezinformacji”. Ma na celu uniemożliwienie niezależnym mediom internetowym generowania przychodów z reklam i/lub darowizn.
2390	36	Nie dotyczy to prawdziwych „siewców dezinformacji” i „fałszywych wiadomości”, a mianowicie konglomeratów mediów głównego nurtu. Wręcz przeciwnie: głównym źródłem ich wielomiliardowych przychodów online jest reklama.
2390	38	„Kod wzmocni środki mające na celu ograniczenie zachowań manipulacyjnych wykorzystywanych do rozpowszechniania dezinformacji (np. fałszywych kont, amplifikacji botów, podszywania się pod inne osoby, złośliwych głębokich podróbek)… Będą również zobowiązani do okresowego przeglądu listy zastosowanych taktyk, technik i procedur (TTP) przez złośliwych aktorów”…
2391	1	Nowotwór Władimira Putina nominowany do Pokojowej Nagrody Nobla
2391	3	O ile stan zdrowia Władimira Putina nie budzi wątpliwości, o tyle coraz częściej pojawiają się głosy, by jego choroba nowotworowa znalazła się na liście kandydatów nominowanych do Pokojowej Nagrody Nobla.
2391	5	Parlamentarzyści, członkowie rządów czy instytucji międzynarodowych, coraz więcej z nich bawi się szalonym pomysłem, by zobaczyć, jak rak Władimira Putina zastąpi Dmitrija Muratowa i Marię Ressę w Pokojowej Nagrodzie Nobla. Propozycja przedstawiona w zeszłym tygodniu przez amerykańskiego senatora Mitcha McConnella może stać się rzeczywistością, biorąc pod uwagę liczbę otrzymanych poparć. „Rak Władimira Putina jest przesłaniem nadziei dla ludzkości. Zasługuje na nagrodę za swój wkład w zbliżanie ludzi” – powiedział republikański senator w CBSN.
2391	7	Nowy symbol pokoju
2391	9	Pomysł wydaje się rezonować z głównymi władzami europejskimi, które widzą w nim bezprecedensową szansę na pokój na świecie. „Zakończenie wojny na Ukrainie, powrót cen surowców do normalności, złagodzenie kryzysu energetycznego, ograniczenie interwencji Bernarda Henriego Lévy’ego, rzadko kiedy choroba była w stanie tak ucieleśnić pokój i złagodzić napięcia międzynarodowe” — powiedziała wczoraj przewodnicząca Komisji Ursula von der Leyen.
2391	11	Propozycja uwodzi również we Francji komitet organizacyjny Igrzysk w Paryżu 2024. Do tego stopnia, że ​​kilku jego członków nie ukrywa już chęci zaproszenia Władimira Putina na raka, aby został jednym z ostatnich niosących pochodnię olimpijską podczas igrzysk Ceremonia otwarcia.
2392	1	Możliwa jest ekologia inna niż ekologia karząca
2392	3	We Francji pokusilibyśmy się, by powiedzieć „nie”, ponieważ nieustanny szum medialny utożsamiający ekologię z etatystyczną postawą, wymagającą ogromnych wyrzeczeń podatkowych i wzmocnionej kontroli naszych zachowań i stylu życia jest normą.
2392	5	Możliwa jest inna ekologia
2392	7	A dobra wiadomość jest taka, że ​​już istnieje… Mimo milczenia mediów.
2392	9	Prawdziwa ekologia nie jest szczególnie naznaczona politycznie. Etymologicznie ekologia oznacza „gospodarkę domową”… Co oznacza po prostu, że ma na celu zarządzanie kapitałem naturalnym, który pozostawili nam nasi przodkowie, aby przekazać go naszym dzieciom w nienaruszonym stanie, a nawet ulepszonym. Jest to postawa ostatecznie dość konserwatywna (w sensie Rogera Scrutona) i która prawdopodobnie zgromadzi ludzi wrażliwych zarówno z prawej, jak iz lewej strony.
2392	11	Ekologicznie odpowiedzialna polityka będzie dążyć do jak największego naśladowania funkcjonowania przyrody, po prostu dlatego, że organizacja przyrody sprawdziła się, jest zrównoważona, odporna, obdarzona ogromnymi zdolnościami adaptacyjnymi i generuje estetyczną i niesamowitą różnorodność.
2392	13	Organizacja przyrody jest całkowicie zdecentralizowana i podlega spontanicznemu porządkowi, co pozwala na jej bogactwo i dostosowanie do specyficznych warunków każdego terytorium. Tym typem organizacji gospodarczej, który najlepiej naśladuje naturalne funkcjonowanie, jest zatem wolna gospodarka, a nie kapitalizm państwowy. Najbliższa funkcjonowaniu natury organizacja polityczna to organizacja zdecentralizowana, której celem jest zapewnienie podejmowania decyzji na jak najbardziej lokalnym poziomie (subsydiarność).
2392	15	Wolności gospodarcze i efektywność środowiskowa są ze sobą skorelowane
2392	17	To wiedzą prawdziwi ekolodzy.
2392	19	Ekonomia domu to ekologia. Dom to piękna metafora naszego kraju, to miejsce zamieszkane przez rodzinę. Prawdziwie ekologiczna polityka musi zatem zapewniać dobrobyt i dobrobyt całej populacji poprzez jak największe zbliżenie obywateli. Oczekiwania socjologicznej większości muszą przeważyć, w tym przede wszystkim oczekiwania obywateli, którzy już nie głosują, bo nie odnajdują się już w żadnej z propozycji przedstawionych im podczas wyborów.
2392	21	Prawdziwa ekologia to projekt skierowany do klasy średniej, który może i musi być popularny. Oczekiwania zwykłych ludzi, używając określenia socjologa Christophe'a Guilluya, muszą być szanowane. Oczekiwania te są ostatecznie bardzo naturalne: życie z pracy, bezpieczeństwo kulturowe, zachowanie stylu życia w zdrowym środowisku, sprawne usługi publiczne itp.
2392	23	Obywateli trzeba szanować, słuchać, konsultować, upoważniać... Poszanowanie naturalnych praw obywateli nabiera pełnego znaczenia w kontekście prawdziwie ekologicznej polityki.
2392	25	Czym jest to UFO we francuskim krajobrazie politycznym? To Ekologia w Centrum.
2392	27	Ta młoda partia właśnie przedstawiła 200 kandydatów do parlamentu, o dość oryginalnych profilach zawodowych w porównaniu z kandydatami innych partii, ponieważ żaden z naszych kandydatów nie jest zawodowym politykiem, a zdecydowana większość z nich pracuje w sektorze prywatnym. (wielu freelancerów i przedsiębiorców), co pozwala na dobre połączenie z realnym światem i chroni nas przed naziemnymi propozycjami.
2392	29	Naszych 200 kandydatów uzyskało średnią ocen na poziomie 3%, co jest bardzo budujące jak na młodą formację nieznaną ogółowi społeczeństwa i nieposiadającą dostępu do mediów.
2392	31	Jakich propozycji broniła Ekologia w centrum w wyborach parlamentarnych? Przedstawiam Państwu wybór propozycji dostosowanych do linii redakcyjnej Contrepoints. Jest wiele innych…
2392	34	Zwiększona siła nabywcza
2392	36	Zrównanie opłat obciążających pełne wynagrodzenie ze średnią obowiązującą w innych krajach UE, tak aby Francuzi mogli żyć z pracy (średnio 14% więcej dochodu netto wg wyliczeń Instytutu Molinari)… Sfinansowane z likwidacji zbędnych poziomów administracji, ograniczenie wydatków państwa.
2392	38	Dostosowanie opłat VSE i MŚP osiedlających się na peryferiach Francji do średniego opodatkowania stosowanego w UE w celu zapewnienia uczciwej konkurencji i osiągnięcia poprzez zachęcanie do lepszego rozłożenia działalności gospodarczej na całym terytorium. Jest to silny postulat ze strony ludności (jedynie 18% Francuzów uważa, że ​​duże miasta są idealnym miejscem do życia).
2392	41	Wyjdź spod scentralizowanej władzy
2392	43	Zachęcać do stopniowego przekształcania naszej hiper-scentralizowanej organizacji terytorialnej (duże, bardzo gęste metropolie skupiające całą działalność gospodarczą otoczoną peryferyjną Francją) w połączoną sieć małych miast prowincjonalnych. Nie jest to neutralne z ekologicznego punktu widzenia, drugi typ organizacji zużywa od 30 do 40% mniej energii dzięki ograniczeniu dozwolonego transportu i dzięki zwarciom.
2392	45	W tym tkwi główna dźwignia zmniejszania zużycia energii.
2392	47	Ta bardziej zrównoważona organizacja terytorialna umożliwia także rozwiązanie kryzysu mieszkaniowego bez sztuczności gleby i nadmiernego zagęszczania naszych siedlisk: trzy miliony pustych domów w małych prowincjonalnych miasteczkach czeka tylko na remont! Dlatego zaproponowaliśmy uchylenie ustawy SRU (ustawy Gayssota), która prowadzi do nadmiernej mineralizacji bezpośredniego otoczenia historycznych centrów naszych gmin.
2392	49	Zauważysz mimochodem, że wszystkie prawdziwie ekologiczne propozycje to zachęty (w postaci obniżek podatków), nigdy kary... Subtelna różnica, która zmienia wszystko!
2392	51	Wyjście z obecnej jakobińskiej hiperkoncentracji (ekonomicznej, politycznej, terytorialnej) i stopniowe przejście do modelu bardziej horyzontalnego jest celem ekologicznym, ponieważ organizacja krajów takich jak Niemcy czy Szwajcaria lepiej naśladuje organizacje naturalne. Organizacje te (jak również popierane przez nas przejście do reprezentacji proporcjonalnej) muszą umożliwiać bardziej pokojowe i mniej autorytarne funkcjonowanie polityczne niż funkcjonowanie, które przeszliśmy w ostatnich latach. Aby to osiągnąć, należy wprowadzić proaktywną politykę równoważenia inwestycji na rzecz małych miast prowincjonalnych, a także przenieść do tych małych miast administrację, która obecnie ogranicza się do dużych miast; reorganizując je po drodze, aby znacznie obniżyć koszty… Kryzys związany z covidem ujawnił znaczną nadmierną administrację naszego kraju w porównaniu z naszymi europejskimi odpowiednikami.
