doc_id	paragraph_id	po-ge
2593	5	Weißrussland nach 2020 tut immer noch weh. Ich habe keine Forschung zu diesem Thema (es gibt keine öffentlichen Meinungsumfragen in Belarus), aber Sie können es fühlen. Es ist kein wissenschaftlicher Beweis, aber unter uns gesagt, Journalisten haben selten das Recht, mit voller Verantwortung zu behaupten, dass etwas definitiv so oder so ist. Sie spekulieren eher, als dass sie der Sache auf den Grund gehen. Die Reize des Berufs.
2593	7	Ist die belarussische Gesellschaft, wie die polnische, heute in zwei fast gleiche Teile gespalten, die sich hassen? Nein, das ist nicht wahr. Es gibt sicher viele Unzufriedene. Aber nach der harten Repression der Behörden nach den sozialen Protesten im Jahr 2020 ist eine beträchtliche Anzahl von ihnen gegangen, einige wurden zu geringeren oder höheren Strafen verurteilt, und einige haben sich einfach in eine Art Binnenemigration zurückgezogen, obwohl ich vor einfachen Analogien warnen möchte Polen nach der Einführung des staatlichen Militärs. Und die Anderen? Andere tun, was sie für richtig halten.
2593	9	„Es herrscht Krieg. – sagt mir ein Journalist der offiziellen belarussischen Medien, als ich beim Programm eines der Symbole der offiziellen belarussischen Propaganda, Georgy Azarionka (Ryhora Azaronka), eine Grimasse verziehe – Die Menschen brauchen eine klare Botschaft. Jemand musste anfangen, auf die Argumente der anderen Seite einzugehen. Was, kannst du nicht sehen, was sie benutzen? Wie lügen sie, wie fördern sie Gewalt, wie wollen sie, dass in Belarus Blut vergossen wird?“ Die Diskussion auf dieser Ebene ist nicht, dass sie sinnlos ist, aber sie wird kein Ende haben. Zumal ich kein Bewunderer des westlichen Propagandadrains bin, den ich seit Jahren beobachte. Allerdings kann ich meine Begeisterung für das Niveau und die Form einer solchen Informationsbotschaft nicht aufbringen. Aber wie mein Gesprächspartner sagt, die Leute mögen es und wollen es. Vielleicht, obwohl ich nicht verstehe, wie man es mögen kann, wenn jemand in der Vision patriotische Lieder singt, schreit, seine Gegner beleidigt. Wir werden keine Einigung erzielen. Wir werden also nicht diskutieren, wir bleiben bei unserer Meinung.
2593	12	Die Straßen von Minsk unterscheiden sich heute nicht von den Straßen anderer europäischer Städte. Vielleicht sind sie nicht so voll. Die Leute gehen zur Arbeit, Kinos, Theater, verschiedene Veranstaltungen, Konzerte, Kneipen. Wohnen. Abends tummeln sich junge Leute in Kneipen in der Oktyabrska-Straße. Dies ist die Region von Minsk, die man vergleichen kann, ich weiß nicht? mit Warschaus Nowy Świat oder Powiśle mit einer Vielzahl von Cafés, Musik und Massen von hauptsächlich jungen Leuten, die von Ort zu Ort wandern.
2593	14	"Die Tochter meiner Freunde, die den belarussischen Behörden sehr kritisch gegenüberstehen, hat gerade einen Master-Abschluss an ihrer Universität erhalten. Auf die Frage, ob sie vorhabe, aus Weißrussland auszuwandern, verneinte sie dies kategorisch. Und ja, es ist unmöglich, sich für die derzeitigen Behörden zu begeistern. Doch die Kritik seiner Eltern am Staat im Sinne von ""Ich weiß, was ich sage, und ich werde Ihnen nicht zustimmen"", tut er achselzuckend ab. Ihr Unternehmen zeigt ähnliche Einstellungen. Sie protestieren nicht. Sie unterstützen nicht. Sie warten. Wofür? Sie wissen es nicht genau."
2593	16	Russisches Zentrum benannt nach Levada, ein gegen Putin gerichtetes Meinungsforschungszentrum, verwendet in seiner Forschung die Kategorie „Potenzial von Protesten“. Bleibt man also bei diesem Begriff, riskiert man zu sagen, dass das Protestpotenzial in der belarussischen Gesellschaft gering ist. Natürlich auch, weil ein Straßenprotest heute mit zu viel Repressionsgefahr verbunden ist. Aber das sind nicht die einzigen Gründe.
2593	19	"Unter anderem ist die Zusammensetzung der belarussischen Gesellschaft und die Erinnerung an ihre jüngste Geschichte. Die Protestwelle breitete sich neben Minsk auch auf andere Städte aus, wenn auch im Vergleich zur Hauptstadt in geringem Umfang. Das Dorf zuckte nicht einmal zusammen. 2020 zählten die Demonstranten auf die Unterstützung ihrer Aktivitäten durch die Arbeiterklasse, insbesondere durch große Industriebetriebe. Ein längerer Stillstand der Lkw-Produktion MAZ, der Traktorenfabrik und der Kaliminen würde die Behörden in Bedrängnis bringen. Dies geschah jedoch nicht. Versuche, Streiks in Großbetrieben zu organisieren, wurden im Keim erstickt. Außerdem gab es unter den Arbeitern selbst keine Einigkeit. Sie schätzten wie Kollektivarbeiter die von Lukaschenko geschaffene ""kleine Stabilisierung"". Vielleicht waren die Löhne nicht umwerfend, aber sie waren genug. Dazu eine grobe, aber dauerhafte Sozialfürsorge: Urlaub vom Arbeitsplatz, Sommerlager für Kinder, medizinische Versorgung, man muss nicht stundenlang auf einen Krankenwagen warten, kurz alles, was ältere Polen aus Volkszeiten kennen Republik Polen. Und Alexander Lukaschenko selbst. Sein Bauer, vielleicht wahllos in der Sprache, vielleicht öffentlich Minister demütigend und vor laufender Kamera wie Schuljungen schimpfend, aber wer unter den einfachen Leuten empfand nicht zumindest ein wenig Genugtuung, wenn hochrangige Beamte öffentlich aufs Spiel gesetzt wurden? Der weißrussische Präsident weiß seine ""Heimlichkeit"" nach unten zu nutzen, die selbst von seinen Gegnern zugegeben wird. Die belarussische Gesellschaft, meist bäuerlich, mit ländlichem Wertesystem, einer rationalen Lebenseinstellung und einer Abneigung gegen plötzliche, kardinale Veränderungen, war das Thema, an dem der ""Belarussische Frühling"" auf den Kopf gestellt wurde. Man kann bedauern, man kann sich ärgern, man kann enttäuscht sein, dass die Menschen in Belarus weder Europa noch der NATO sofort beitreten wollten, aber man muss es akzeptieren. Zumindest für jetzt."
2593	22	Ein weiterer Faktor, der Belarus dort hält, wo es aufgehört hat, ist das, was jenseits der südlichen Grenze von Belarus passiert ist und passiert. Seit 2014 bemühen sich die offiziellen Medien, die belarussischen Bürger mit Angst auf die Ukraine blicken zu lassen: dass die Preise steigen, diese Korruption, dass sich die politische Klasse nicht um die politischen Interessen des eigenen Staates kümmert, sondern die eines anderen verfolgt , dass die historische Politik die Ergebnisse des Zweiten Weltkriegs negiert, dass die Unterstützer der UPA-Rehabilitation und der Ideologie von Dmytro Dontsov immer aktiver werden. Die Mitarbeiter der ideologischen Front mussten sich nicht anstrengen: Die Bilder waren zur Hand, denn es war tatsächlich nicht schwer, die Rezipienten davon zu überzeugen, dass die Ukraine tatsächlich ein Staat in einer Dauerkrise war.
2593	24	Gleichzeitig machte Lukaschenka weiter das, was er am besten kann: balancieren. Er betonte immer wieder, dass Weißrussland der treueste Verbündete sei, auf den sie sich immer verlassen können. Er zeigte Loyalität. Gleichzeitig weigerte er sich, die Annexion der Krim durch Russland anzuerkennen, machte bissige Bemerkungen über den Aufkauf belarussischer Vermögenswerte durch Russland und konnte bei der Festnahme der russischen Wagnerianer unerwartet seine Unabhängigkeit demonstrieren. Ob es nur ein Theater war oder ob der Präsident von Belarus wirklich seinen Platz im russisch-belarussischen Unionsstaat suchte, ist jetzt irrelevant. Nach August 2020 hat sich fast alles geändert. Unmissverständliche Unterstützung erhielten die belarussischen Behörden nur von Russland. Das verpflichtet und bindet die belarussischen Behörden noch stärker an Putins Team.
2593	26	Der Krieg zwischen Russland und der Ukraine am 24. Februar setzte erneut Akzente. Denn mittlerweile scheint die Mehrheit der belarussischen Gesellschaft ungeachtet ihrer Haltung gegenüber dem Präsidenten die Ansicht zu teilen, dass Lukaschenkos Verbleib im Amt nach August 2020 Belarus vor direkten Feindseligkeiten auf seinem Territorium bewahrt hat. Sie nehmen diese Tatsache mit unverhohlener Erleichterung zur Kenntnis. Natürlich ist ein Kriegseintritt von Belarus weiterhin möglich, wenn die Werte des Bundesstaates bedroht sind. Lukaschenko selbst hat dies mehrfach erwähnt, erklärt aber auch, dass er kein Interesse an einem Krieg mit der Ukraine habe. Er balanciert wieder.
2593	28	Weißrussland ist, obwohl es seit August 2020 einem Sanktionspaket unterliegt, nicht so stark wie das benachbarte Russland. Es bleibt also Russlands Fenster zur Welt oder, wenn Sie es vorziehen, ein Korridor zwischen Westeuropa und Russland. Und China, das für die europäische Industrie und den europäischen Handel ebenso wichtig, wenn nicht wichtiger zu sein scheint. Obwohl es im europäischen politischen Raum von Zeit zu Zeit Aufrufe gibt, Belarus vom Westen abzuschotten, finden sie irgendwie keine universelle Unterstützung und Antwort. Krieg ist Krieg, und Handel und Produktion müssen verschwinden.
2593	30	Wenn wir alles zusammenfassen, was ich oben geschrieben habe, wird deutlich, dass das erwähnte „Protestpotential“ in Weißrussland derzeit nicht nur gering ist, sondern auch kaum eine Chance hat, dass es sich in naher Zukunft zu etwas anderem ändert.
2593	32	Es gibt noch einen weiteren Faktor, der Belarus zu einem Territorium macht, in dem die ideologische und propagandistische Offensive des Westens nur schleppend vorankommt. Dies ist die Geschichte und konsequente historische Politik der belarussischen Behörden seit 1994, das heißt von dem Moment an, als Alexander Lukaschenko die Behörden in seine großen Hände nahm.
2593	34	Es ist nicht einmal so, dass diese Politik eine einfache Fortsetzung der historischen Erzählung aus der Zeit der UdSSR war. Dies ist nur ein Teil der Antwort. Der Rest sind Fakten, die schwer zu argumentieren sind. Während des Zweiten Weltkriegs gab jeder dritte Bürger von Belarus sein Leben. Es ist eine Überlegung wert. Nicht jeder dritte Soldat, jeder dritte Partisan, jeder dritte Erwachsene. Nein, jeder Dritte, darunter Frauen, Kinder, Alte ... Es gibt keine Familie in Weißrussland, die nicht vom deutschen Nationalsozialismus blutig heimgesucht wurde. Die deutsche Besatzung ist eine Serie beispielloser Verbrechen gegen die Zivilbevölkerung, Gräueltaten und geplante Säuberungen. Die Weißrussen erinnern sich daran nicht nur aus der Schule und der offiziellen Geschichtsschreibung. Sie erinnern sich daran auf genetischer Ebene, aus Familientraditionen. Ich habe keinen Grund, den Teilnehmern der Zeremonie in Chatyn, einer Gedenkstätte für 149 Menschen, darunter 49 Kinder, die von den Deutschen und Kollaborateuren lebendig verbrannt wurden, obwohl keiner der Anwesenden, die Echtheit der Emotionen (nach fast 80 Jahren!) abzusprechen bei der Zeremonie kann sich an diese Zeiten erinnern. Ich war, ich sah.
2593	36	"Der Chatyn-Komplex besteht aus einem schockierenden Denkmal für einen der Einwohner (Józef Kamiński), der auf wundersame Weise überlebte, das zwischen den Leichen seines Sohnes gefunden wurde, der in seinen Armen starb, und symbolischen 26 Schornsteinen aus verbrannten Hütten. Es gibt auch einen symbolischen ""Friedhof der Dörfer"", der von den Deutschen, genau wie Chatyń, zusammen mit ihren Einwohnern niedergebrannt wurde. 185 Gräber."
2593	38	Sie erinnern sich also. Blutopfer, Verfolgung und Martyrium ganzer Dörfer. Sie erinnern sich auch an die belarussische Partisanenbewegung, die belarussischen Soldaten der multinationalen Sowjetarmee, die sie vor der sicheren Vernichtung gerettet haben, und wahrscheinlich an die Freude über den Sieg. Eine über die Jahre geformte Erinnerung.
2593	40	Ich versichere Ihnen, dass es wirklich schwierig sein wird, einen bedeutenden Teil der Weißrussen unabhängig von ihren zeitgenössischen Ansichten davon zu überzeugen, dass der Zweite Weltkrieg von ihren Großvätern und Vätern verursacht wurde, dass sie Besatzer, Mörder und Vergewaltiger waren, dass die Gräber der Gefallenen waren verdienen keinen Respekt und keine Dankbarkeit. Nicht nur, weil es nicht stimmt, sondern auch, weil es ein Versuch ist, ihnen eines der Fundamente ihrer Gesellschaft unter den Füßen wegzuziehen.
2593	42	Nicht, dass es unmöglich wäre. Die Propagandageschichte kennt solche Ergebnisse der Gehirnwäsche großer Gruppen von Empfängern nicht (die Polen sind ein gutes Beispiel dafür). Aber es wird sicherlich nicht einfach, abgesehen von der moralischen Bewertung solcher Handlungen. Die Prozesse werden sicherlich weitergehen, denn der Wunsch, Belarus von russischem Einfluss zu befreien, ist der feuchte Traum des Westens.
2593	45	Heute befinden sich die polnisch-belarussischen Beziehungen auf einem außergewöhnlich niedrigen Niveau. Es gibt viele gegenseitig berechtigte Beschwerden, ungeheilte Wunden. Kürzlich berichteten die Medien über die Verwüstung der Gräber polnischer Soldaten in Mikuliszki und Kaczyce. Das belarussische Außenministerium teilte mit, dass „Militärgräber und Grabstätten ausländischer Soldaten in diesem Gebiet nicht registriert wurden“. Es fügte hinzu, dass Belarus „sich allen Grabstätten auf unserem Land mit besonderer Ehrfurcht nähert“ und erinnerte daran, dass allein in diesem Jahr in Polen 30 Akte von Vandalismus an Denkmälern der Dankbarkeit für Menschen registriert wurden, die ihr Leben für die Befreiung Polens vom Faschismus gaben, darunter auch Schändung eines Massengrabes von 620 sowjetischen Soldaten in Chrzowice.
2593	47	So können wir diese Spirale des Grolls und des Hasses gegeneinander beenden. Die Zeiten sind dafür außerordentlich günstig. Wir können auch selbst versuchen, uns ohne Vermittler zumindest kennenzulernen, wenn nicht sogar zu verstehen. Das wird sich in Zukunft auszahlen.
2596	1	Tschernobyl war nicht das erste. Jahrelang verbarg Moskau eine schreckliche Katastrophe
2596	3	Russland drehte die Gashähne zu. Wird uns das Atom helfen? Was sind die Risiken
2596	5	Auf der Suche nach grünen Energiequellen stoßen wir auf die Kernenergie, die die Menschen seit Jahren in überzeugte Befürworter und Gegner spaltet. Dass Kernkraftwerke zusammen mit Wasserkraftwerken die Hauptquelle emissionsarmer Energie sind, ist seit langem bekannt, während viele Menschen erstere nur durch das Prisma der Katastrophen von Tschernobyl und Fukushima betrachten. Wie wägen die Vor- und Nachteile des Atoms ab und sollten wir uns wirklich vor dieser Technologie fürchten?
2596	7	Die globale Erwärmung, verursacht vor allem durch hohe Treibhausgasemissionen, schreitet immer weiter voran, und wenn wir diesen Prozess stoppen wollen, scheint der Umstieg auf grüne Energiequellen ein untrennbarer Bestandteil zu sein.
2596	9	Während die Gewinnung von Energie aus Sonne, Wind oder Flüssen wenig Kontroversen hervorruft, heizt die Spaltung von Atomkernen immer noch die Massen an, die mit dieser Technologie nichts zu tun haben wollen, oft ohne sich noch tiefer mit dem Thema zu befassen verbirgt viele interessante Informationen.
2596	11	Siehe auch: Wie wird sich die globale Erwärmung direkt auf Polen auswirken?
2596	13	In den 1950er Jahren wurde im sowjetischen Obninsk das erste Kernkraftwerk der Welt gebaut, und bald wurden andere Länder wie Frankreich, Deutschland, die Vereinigten Staaten und Großbritannien mit ähnlichen Anlagen ausgestattet. Obwohl es wie eine relativ neue Technologie erscheinen mag, entstanden die ersten Windparks beispielsweise erst mehrere Dutzend Quellen später, in den frühen 1980er Jahren.
