doc_id	paragraph_id	it-fr
2638	25	Et Europe. Laisse moi te dire. Pauvre Europe, sans gaz et avec peu de nourriture. Le chancelier allemand, pauvre star : enlevez-moi tout mais pas le gaz russe, dont profite aussi la colonie italienne. Du gaz des États-Unis ? Avec des pétroliers ? Et combien en faut-il ? Et les regazéifieurs ? Il devrait y en avoir au moins une cinquantaine. Et où est l'argent ? Prêts des États? le dollar va bien maintenant. Mais ce ne sera pas demain car les USA et l'OTAN ont préparé les conditions d'une catastrophe financière avec un Reset, une Pandémie, l'austérité, une guerre qui sera - je pense - bien pire que celle de 2008-2009.
2638	27	Ce sera une tragédie pour le peuple. Mais je crois que cette combinatoire effrayante devrait être le prix à payer - diront les gens ordinaires - pour le passage du système unipolaire au multipolaire...
2639	1	Régimes communistes et dictatures sanitaires : même histoire, même fin
2639	3	La dictature sanitaire tombera exactement comme la dictature communiste est tombée. Elle tombera d'abord dans un pays symbolique (devinez lequel) puis – par un inexorable effet domino – dans tous les autres. Tout comme en 1989, l'implosion de l'URSS entraîne également l'effondrement de ses fidèles satellites. Et il y aura probablement un événement symbolique, comme l'effondrement du mur de Berlin. Peut-être juste pour la métaphore. Ce sera peut-être le mur de mensonges sur lequel furent érigés les autels du dieu Vax et les églises de ses prêtres. Quoi qu'il en soit, cela arrivera. Nous pouvons prédire cela avec une confiance raisonnable pour une raison simple. Et c'est pour les similitudes extraordinaires entre le communisme et le covidisme, entre le communisme et le panvaccinisme.
2639	5	"Pensez-y. Dans les deux cas, nous avons affaire à une forme d'idolâtrie pour une pseudoscience. Marx était convaincu d'avoir identifié les lois incontournables du développement historique, précises et ""mathématiques"" (dans leur inversion) comme la loi de la gravité. De même, les covidiots et les ultravaxes croient en une ""science"" (où le doute est banni et le débat abhorré) fondée sur des critères exactement opposés à ceux sur lesquels se fonde la vraie science. Pour les communistes, ce n'était jamais un problème de savoir ""si"", mais seulement ""quand"", il y aurait le triomphe définitif du prolétariat. De même, pour les ultravaxes, il n'a jamais été difficile de deviner ""si"" le vaccin aurait favorisé l'avènement de l'immunité collective, mais seulement avec ""quel"" pourcentage de personnes vaccinées."
2639	7	"Pour les communistes, si la réalité ne correspondait pas à leurs prévisions infaillibles, les prévisions ne devaient pas être modifiées, la réalité devait être frelatée. De la même manière, pour les covidiots, si les morts « par » covid, au début de la pandémie, ne suffisaient pas à susciter une peur suffisante, les morts « avec » covid (peut-être qui ont été testés positifs après un accident de la route) devaient compter dans le jeu. Alors que pour les ultravaxes, si les infectés et hospitalisés augmentent dramatiquement par rapport aux attentes messianiques de ""salut"" vaccinal alors il y a un problème de ""chiffres"", les ""comptages"" doivent être refaits, les ""paramètres"" doivent être modifiés."
2639	9	"Encore une fois, pour le communisme, il n'y avait aucune tolérance pour les ""dissidents"". Ils devaient être diabolisés ou même éliminés. Il en va de même pour les Covidiots et les Ultravaxes : les escrocs du levier à pensée unique viral et vaccinal sont de la bouillie verte à abattre avec des canons. Ou, pire, des sous-humains à priver même du droit universel à la santé encore garanti aujourd'hui aux vicieux les plus vicieux (ennemis de leur propre santé) et aux criminels les plus féroces (ennemis de la santé d'autrui)."
2639	11	"Enfin, le communisme était par vocation, ""négationniste"". Tant qu'il a pu, il a tout nié : de la nature policière des régimes derrière le rideau aux millions de morts de Staline. De même, les malades du covid nient l'utilité des traitements et les ultravaxes nient l'existence d'effets secondaires."
2639	13	En bref, ce n'est qu'en utilisant la catégorie politique et historique du communisme qu'il est possible de déchiffrer et de décoder la folie autrement inexplicable des temps actuels. Ainsi que ses déclinaisons aberrantes : comme la suspension des médecins du service, la ponction aveugle des mineurs, l'hostilité préjudiciable aux soins.
2639	15	Par une impitoyable ironie du sort (mais ce n'est peut-être pas un hasard), le Covid est né sur le territoire d'une ancienne dictature communiste, alors que la lignée de la rigueur obtuse et du fanatisme idiot prospère dans notre pays, surtout grâce à un petit parti de tradition communiste mal cachée (expression du ministre de la santé).
264	3	Dans le novlangue de la colonie atlantiste orwellienne du sultanat du Draghistan, la guerre s'appelle la paix et pour l'obtenir, il suffit d'éteindre les radiateurs et la climatisation.
264	4	"En effet, le sultan du Draghistan est passé de son déjà admirable ""tu ne te fais pas vacciner, tu meurs et tu tues"" au tout aussi laconique et incisif ""Préférez-vous la paix ou l'air conditionné ?"". Quelque chose qui ressemble à « allume la climatisation et tue un enfant ukrainien ». Peu importe que même un enfant de deux ans puisse remarquer l'absence de lien logique entre la climatisation (d'où les sanctions implicites visant à ne pas acheter de gaz russe) et une négociation pour obtenir la paix avec la Russie. La logique voudrait que pour obtenir ce qu'on appelait la ""paix"" dans la langue paléo-italienne, il conviendrait de créer un climat de détente pour favoriser le dialogue qui ne peut guère être obtenu par des sanctions ou, pire encore, par l'envoi d'armes à l'une des deux factions en conflit. Mais - évidemment - les maîtres d'outre-mer ne le veulent pas, et le sultan de la colonie du Draghistan - avec le chœur de ses autres homologues européens - obéit quelles que soient les conséquences économiques, sociales et (en espérant que cela n'arrive jamais) désastreuses militaires. Toujours à l'école d'Orwell, et comme dans le cas de la précédente urgence Covid (ou plutôt ""état d'exception""), l'État et la presse doivent susciter la peur et la haine d'un ennemi pour que, pour le combattre, il être nécessaire d'obéir. Ainsi, alors que dans le cas du Covid l'ennemi était (et est toujours par inertie) les ""no-vaxes"", maintenant l'ennemi est un pays ""adversaire"" qui l'est par la volonté des responsables. En revanche, ""Poutine est pire qu'un animal"" selon le très diplomate et hautement qualifié chef de la diplomatie du Draghistan - fin stratège que le monde nous envie - Luigi di Maio. Contre ce terrible monstre qui, selon le récit de la propagande mondialiste, un jour - en se levant - par ennui a décidé d'envahir l'Ukraine voisine, il faut donc envoyer des armes pour l'abattre. Évidemment, la Constitution de l'ancienne République italienne ne compte que dans l'art. 11 établit que : ""L'Italie répudie la guerre comme instrument d'offense à la liberté des autres peuples et comme moyen de règlement des différends internationaux"". Et évidemment malheur à quiconque, comme le professeur Orsini, se demande pourquoi ce conflit a surgi. Malheur de dire que la cause pourrait en être l'« encerclement » progressif opéré par l'OTAN, la persécution des russophones en Ukraine par des bataillons néo-nazis (désormais dépeints par la propagande occidentale comme des philosophes kantiens pacifiques) faisant l'éloge du collaborationniste nazi Bandera (qui figure même sur les timbres), ou que la « révolution orange » a été financée par le « philanthrope » Soros et ses acolytes [2] (complot !). La propagande du Draghistan est simple, elle est « pour les nuls » : « un dictateur diabolique qui s'appelle Poutine a envahi un pays libre, heureux et démocratique pour tuer des femmes et des enfants ! un peu comme pour la climatisation et la paix."
2641	1	La crise en Ukraine ne concerne pas l'Ukraine. Cela concerne l'Allemagne
2641	3	La crise ukrainienne n'a rien à voir avec l'Ukraine. Nous parlons de l'Allemagne et, en particulier, d'un gazoduc reliant l'Allemagne à la Russie, appelé Nord Stream 2. Washington considère ce gazoduc comme une menace pour sa primauté en Europe et a tenté de saboter le projet jusqu'au bout. Malgré cela, Nord Stream 2 a évolué et est maintenant pleinement opérationnel et prêt à l'emploi. Dès que les régulateurs allemands auront délivré la certification finale, les livraisons de gaz commenceront.
2641	4	Les propriétaires et les entreprises allemands disposeront d'une source fiable d'énergie propre et abordable, tandis que la Russie verra ses revenus gaziers augmenter de manière significative. C'est une situation gagnant-gagnant pour les deux parties.
2641	6	L'establishment américain de la politique étrangère n'est pas satisfait de cette évolution. Ils ne veulent pas que l'Allemagne devienne de plus en plus dépendante du gaz russe, car le commerce renforce la confiance et la confiance conduit à l'expansion des échanges. À mesure que les relations se réchauffent, les barrières commerciales sont éliminées, les réglementations sont assouplies, les voyages et le tourisme augmentent et une nouvelle architecture de sécurité est mise en place.
